RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y	TRIAL_INDEX	TRIAL_LABEL
18PG8	NONE	512.00	386.00	1	Trial: 1
18PG8	NONE	509.00	381.70	1	Trial: 1
18PG8	NONE	534.40	371.10	1	Trial: 1
18PG8	NONE	568.50	357.10	1	Trial: 1
18PG8	NONE	500.00	399.30	1	Trial: 1
18PG8	NONE	411.40	443.90	1	Trial: 1
18PG8	NONE	399.80	451.90	1	Trial: 1
18PG8	NONE	512.00	394.00	2	Trial: 2
18PG8	NONE	510.90	380.10	3	Trial: 3
18PG8	NONE	508.00	379.30	3	Trial: 3
18PG8	NONE	525.60	377.60	3	Trial: 3
18PG8	NONE	513.70	388.80	3	Trial: 3
18PG8	NONE	512.00	386.30	4	Trial: 4
18PG8	NONE	511.30	384.40	4	Trial: 4
18PG8	NONE	526.30	390.00	4	Trial: 4
18PG8	NONE	503.30	398.90	4	Trial: 4
18PG8	NONE	506.60	380.70	5	Trial: 5
18PG8	NONE	497.00	377.10	5	Trial: 5
18PG8	NONE	511.20	386.50	5	Trial: 5
18PG8	NONE	499.90	384.00	5	Trial: 5
18PG8	NONE	512.80	381.90	6	Trial: 6
18PG8	NONE	507.40	385.30	6	Trial: 6
18PG8	NONE	511.70	391.50	7	Trial: 7
18PG8	NONE	508.60	383.00	8	Trial: 8
18PG8	NONE	497.50	359.10	8	Trial: 8
18PG8	NONE	514.70	396.60	8	Trial: 8
18PG8	NONE	504.60	393.40	8	Trial: 8
18PG8	NONE	514.80	383.40	9	Trial: 9
18PG8	NONE	511.60	376.20	9	Trial: 9
18PG8	NONE	517.70	402.80	9	Trial: 9
18PG8	NONE	508.80	400.50	9	Trial: 9
18PG8	NONE	507.60	382.40	10	Trial: 10
18PG8	NONE	498.70	385.20	10	Trial: 10
18PG8	NONE	520.30	394.80	10	Trial: 10
18PG8	NONE	498.20	389.90	10	Trial: 10
18PG8	NONE	510.70	379.00	11	Trial: 11
18PG8	NONE	521.00	379.80	11	Trial: 11
18PG8	NONE	500.10	407.90	11	Trial: 11
18PG8	NONE	513.40	379.60	11	Trial: 11
18PG8	NONE	511.60	386.00	12	Trial: 12
18PG8	NONE	503.00	378.90	12	Trial: 12
18PG8	NONE	509.80	389.10	12	Trial: 12
18PG8	NONE	511.80	391.50	13	Trial: 13
18PG8	NONE	502.10	407.70	13	Trial: 13
18PG8	NONE	515.30	382.90	14	Trial: 14
