RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y	TRIAL_INDEX	TRIAL_LABEL
18PF6	NONE	513.00	380.70	1	Trial: 1
18PF6	NONE	580.60	212.50	1	Trial: 1
18PF6	NONE	520.40	315.90	1	Trial: 1
18PF6	NONE	507.10	371.00	1	Trial: 1
18PF6	NONE	514.80	377.60	2	Trial: 2
18PF6	NONE	517.10	390.00	3	Trial: 3
18PF6	NONE	521.40	330.60	3	Trial: 3
18PF6	NONE	519.80	375.70	4	Trial: 4
18PF6	NONE	506.60	379.90	5	Trial: 5
18PF6	NONE	568.40	367.90	5	Trial: 5
18PF6	NONE	497.50	365.30	5	Trial: 5
18PF6	NONE	520.70	383.70	6	Trial: 6
18PF6	NONE	520.60	386.60	7	Trial: 7
18PF6	NONE	532.80	272.70	7	Trial: 7
18PF6	NONE	513.10	400.40	8	Trial: 8
18PF6	NONE	514.80	379.30	9	Trial: 9
18PF6	NONE	519.10	383.50	10	Trial: 10
18PF6	NONE	505.30	394.10	11	Trial: 11
18PF6	NONE	521.70	382.20	12	Trial: 12
18PF6	NONE	516.90	394.00	13	Trial: 13
18PF6	NONE	516.40	387.40	14	Trial: 14
18PF6	NONE	513.70	384.70	15	Trial: 15
18PF6	NONE	510.00	376.50	15	Trial: 15
18PF6	NONE	564.00	368.50	15	Trial: 15
18PF6	NONE	512.10	382.80	16	Trial: 16
18PF6	NONE	516.30	266.00	16	Trial: 16
18PF6	NONE	511.90	236.60	16	Trial: 16
18PF6	NONE	501.20	387.70	17	Trial: 17
18PF6	NONE	509.50	386.60	17	Trial: 17
18PF6	AFTER	511.30	380.50	18	Trial: 18
18PF6	BEFORE	510.70	423.90	18	Trial: 18
18PF6	NONE	511.70	388.10	19	Trial: 19
18PF6	NONE	513.10	390.30	19	Trial: 19
18PF6	NONE	509.40	408.80	20	Trial: 20
18PF6	NONE	516.60	407.30	21	Trial: 21
18PF6	NONE	513.60	385.70	22	Trial: 22
18PF6	NONE	512.70	383.10	23	Trial: 23
18PF6	NONE	520.20	388.30	23	Trial: 23
18PF6	NONE	516.60	369.50	23	Trial: 23
18PF6	NONE	512.40	385.10	24	Trial: 24
18PF6	NONE	510.40	397.10	24	Trial: 24
18PF6	NONE	516.10	380.80	25	Trial: 25
18PF6	AFTER	511.90	383.20	26	Trial: 26
18PF6	BEFORE	512.70	388.90	26	Trial: 26
18PF6	NONE	514.20	379.70	27	Trial: 27
18PF6	NONE	512.20	377.00	28	Trial: 28
18PF6	NONE	516.60	391.90	29	Trial: 29
