experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	10 	AH 	 oneCued 	 0.0 	 right 	V 	C 	0.0 	5 	0 	-6.0 	DUNBRWMFJKVTSLZPGYEIHCQAOX	RTMPLOHNXUCBGVSEFKWYDAIQZJ	OBHUWFMSCKNXPATVIRJZDQYLEG	AQFLNPCWUIYRDZVHKXGMOJESTB	ZVLXOGEIJWPQASDTHRNCUFKBMY	EJBVLUFTOCYHKXDZWGANMPQRIS	0
main	11 	AH 	 oneCued 	 0.0 	 left 	M 	H 	0.0 	1 	0 	-5.0 	JYTCEHMNSUXRFIAZBKPGWODQLV	QWRKMXAPFHTUVNZBYSDCLEJOGI	RLSVGOEHUYCTBAXIQNMJZWKDFP	SVRHZFGOWDTBKEMYUXAQCNLIPJ	MGPKSIRDONEUZTQLHWCXBYJAVF	AWNXOUMCTDKJZLVSQYEPRHBIFG	0
main	12 	AH 	 oneCued 	 0.0 	 right 	H 	B 	0.0 	4 	0 	-5.0 	ORPBTVJGAQWMXLYIUEHCNDZKSF	GFOVLPMDZUHACBIXSQRKWJETYN	RJDVYFPKNUHZECGMOSIQWLTXAB	IVBUYLWHNGAMJCEDROKSPQFTZX	QSHINTXBKJCFGOZMWREVLAYUDP	YAMNCBSGZTJHFUIOKVXWQEDLRP	0
main	13 	AH 	 oneCued 	 0.0 	 right 	N 	M 	0.0 	5 	0 	3.0 	JVEAISYBCGHUKTRFDOWPNXZLQM	EJQPAUYCIVXWDSGLMZBNOHRFTK	ZYUPCDOHGKFJASBXNIRTWVMQLE	TBICJRPFXKMAVNWEQHSGZOLDUY	FZCNMATSKEPLYDOBHWVGXRIUJQ	WIRBTDYVAKMFGNHUQCEOLPZJXS	0
main	14 	AH 	 oneCued 	 0.0 	 right 	Z 	I 	0.0 	4 	0 	3.0 	SCUBRLDNXGWVZEFIPJKQTHAMOY	FHCOPQGLZJVKXWSTIREUBYDNMA	XPBZUGVSOJRNHCEATKMFDWLYQI	VKDIBLUTNWJGHOYRMFAQCPSEZX	JPSFUYCDBEIVAZKWGMQXNRHTOL	HGOITYLDRWUCJAXNEVQSMFBZPK	0
main	15 	AH 	 oneCued 	 0.0 	 left 	U 	E 	0.0 	0 	0 	10.0 	DKRLOVSIABEWNQTPFYXHUCMGZJ	SCHNYQPOWDGRULMAVIXTZKBJFE	UQMSZKGLXEVFDJATWHYIBORPNC	LIFUQNOGSTAZXDCEVYJWMHPRBK	BWEXSFPUTKAVGYNMZROCLDQJIH	HWFLIRQCVBSMZEPXYJNKOADTUG	0
main	16 	AH 	 oneCued 	 0.0 	 left 	A 	P 	0.0 	5 	0 	3.0 	QYMSZKETWADVNGBFPOILHRXUCJ	FGLNRPATXDMYJSBEWKOHCIZQUV	PLRXJNFZHCQIKYBUOAVEMGTWDS	BGYWROFSQKMXHPCDAUZJTNVELI	FQHDTAVOLBXIJKRSGWCZENPYUM	YWUVIQPDEAXOBGCKLJMZNSTRHF	0
main	17 	AH 	 oneCued 	 0.0 	 right 	R 	F 	0.0 	2 	0 	6.0 	RPCNHDIWYEBVLFJZOGUSMKATXQ	SYMVUWBNEQPOXJHFADRZCTGLKI	VHLTUNDCFQSJPYRZEBXGMKWIOA	DROBKNVIALYSHEQJXZTUWGFMCP	UGCMFTRVNBWKQXYJHZAPLDOEIS	VMXIWQBKGROEPNYZAFTJUSCDHL	0
main	18 	AH 	 oneCued 	 0.0 	 left 	S 	V 	0.0 	0 	0 	2.0 	GWUZIBRJMVFSDOPAKXHNLCETYQ	TVABOMGDKFSNLZRUHCJIWPQYEX	UBYVKZGRJCPIAQHEWDNTXMFSLO	JUQCROPHSAITDGBXELKZWMFNYV	WDJFLPVCOHMRYXZAGSQTNUBEKI	BRMJWFZGQOEALKVTCDYUIXPNSH	0
main	19 	AH 	 oneCued 	 0.0 	 left 	M 	G 	0.0 	5 	0 	2.0 	IGNKMYAELQXHSJDUROCZBTVFPW	XIPCJLSVGMAQRZFNEKYWUHODBT	QFIEGCRWPKJXZTAUSLYBMVONDH	ZAUWHLNEDIMTKGFJSOQXRCPBVY	GZAJBICDVEXWHQSYTLKUNFPOMR	RETDAJWGCMQNLZUSBOPYHIVKXF	0
main	20 	AH 	 oneCued 	 0.0 	 left 	U 	W 	0.0 	2 	0 	5.0 	SGBETRVOHPFJWQKINZCYADMLUX	HRDUJCISYFVEWAGPTOMQKZXBLN	IEKORCAVWQLNXUJSTDYBHFMPZG	JRHPMQUWBKLOIYAGCXZTSVDEFN	HPDTKQJNCGUEMRBXVLYIWASFZO	VQZNBRLMKWCJXDAIYUPHGFETSO	0
main	21 	AH 	 oneCued 	 0.0 	 right 	M 	J 	0.0 	5 	0 	9.0 	QWHCYOMGTLPAUJVXDSNBREFZKI	NXUCYDZIEMRBJAGTOHFKPVWSLQ	NRIAXLKVWSPYDUQCETJMOBZHFG	AOUNLKZRXSGWEFJPDCQTYHMBVI	NFIASDZRWQYGKXUJVCBOPLETMH	IKGQOTYCEJLZBNXDRHMSVFPAWU	0
main	22 	AH 	 oneCued 	 0.0 	 left 	R 	S 	0.0 	5 	0 	5.0 	BDKOYJPGUEFLQSZWTVMINHACXR	PWQGHEYBZJCISFDUOXLATVMKNR	RLOBTDFMZNVIKYAGSXWQCHUEPJ	FJLNTHBAPKYVUSDEGORIXMQCZW	EJVPZRDUSBNGXMOYIFTLWAHCKQ	DKXEFVNPSJQYGRLHZMCIWUATOB	0
main	23 	AH 	 oneCued 	 0.0 	 right 	G 	K 	0.0 	1 	0 	4.0 	CZTFOJKHNSQPUEXDLBYMIWAGVR	PFWBMSNJKAQRGOTIXZEDLVCUHY	GJZHMFTSVPWDAIYBCQOXLUENRK	DVNPKQJCAWGYBETIZSUOHXRLMF	UHWTLMYRAPDFZVJEXBNIQCSGKO	APSTHJZREKBQCNVLYFGMOUXIDW	0
main	24 	AH 	 oneCued 	 0.0 	 left 	W 	C 	0.0 	2 	0 	4.0 	GAFRCHJKTOQMSXPZEIVBNLYDWU	RKHJUAFWMTVBGCSLXEPDYNOQZI	PJLVOBSCNFKWAUTHDMZXYEGQRI	LIWGXMCUQVADKONEHZJSTBRPFY	MUABYVWXDIPTLGHSZOCJERNQKF	BGPNXAZQFIEHJLVMRODUKSWTYC	0
main	25 	AH 	 oneCued 	 0.0 	 right 	Y 	Q 	0.0 	4 	0 	4.0 	QZOYDFBXJTVKEMIHSLPGCANWRU	TSHYGWZUEJBLXIAPNOKMCQDRVF	XUPYSCMZIKHDNERTJLQOFWGVBA	SBUFGZHQOEKJAPMIRYCWNTVXLD	AVJLUXTQNCIYGKZFMWBERODSHP	EOZHJKQVIGTXPSWBFDAMLYRNUC	0
main	26 	AH 	 oneCued 	 0.0 	 left 	G 	Y 	0.0 	2 	0 	4.0 	YHMJUKVOPEQRGTAWLBNXZFCSID	MVIRSCNPDKLYXFGQWEZTOBAUHJ	ZNUWJSYFAPGQXLHRIOMDKEVBCT	ZTGEFWISCHMAQNYOKPJBLUVRXD	SEJKMVIZYGTAQHRXDLFOPUBWNC	TLDNFOBWIPXZASMRJHEUQYCVKG	0
main	27 	AH 	 oneCued 	 0.0 	 right 	E 	F 	0.0 	4 	0 	4.0 	VZNMHOFQJSEAKGCBXLWUIDTPRY	HPZCIQMYSLGNXFTVBJDKAWROUE	UMBTLIJXHWPQCZDKYSGNFRVOAE	JBMXRVQPLTDFOZEUYWHIKSCANG	GBWLIUSFXDQEJKMCTZRVAOYHPN	KGTQMFAHXEOSZIWBYDRUPVLNCJ	0
main	28 	AH 	 oneCued 	 0.0 	 right 	L 	S 	0.0 	1 	0 	5.0 	HJYWRTOIVQAGMFXLBKPCENZSUD	FCMUDXSQTZELIKPNGRYHBWOJAV	KUFRDONBLCTMYXSEVWPIHJAQZG	GZUDAHVPOWCQXTNYKEJBRMLSFI	VPUJIMQKANRCTXOYGLBHZDSFEW	MFYCWOVSQJPGRTBLNEZXDKIUAH	0
main	29 	AH 	 oneCued 	 0.0 	 right 	D 	F 	0.0 	3 	0 	3.0 	EIMGYOJTAWFKLNHZCVXSURQDBP	HGJZXTPVWRMOECSUNDIYAQLKBF	ZHISQFOPBRMKYAJUDENCXWVTGL	KMGTNVBSIFLUDRCZWEAOJYHXPQ	XMPVBKYZROGFULJQSDWNTAEHCI	OJKNRUFGPBWCQXIVYDALTHZSME	0
main	30 	AH 	 oneCued 	 0.0 	 right 	U 	V 	0.0 	3 	0 	9.0 	MJKPBXFWZUVARLONGSYDIQHCET	DGOWLTIKVFYCENXMRPBHJZQUSA	XAMTYQCFHVWINZUEDSGPBOLRJK	ZEFDLRYXVIMTJHGPAUCBSQKWNO	SKHEVQPFBZJNYTAGMOIXLURCWD	ISMAQTVROXDCFUEBWZGHPKNLYJ	0
main	31 	AH 	 oneCued 	 0.0 	 left 	E 	D 	0.0 	4 	0 	4.0 	CTURJQFLOIXPYHZMKGANVSEWBD	YNZFQECVURTWKDIMJBHPAXLGSO	BRZYHWAKINFQPLTMOEXSJVDCUG	LMOQRSHIPWUJKCFXANZVTDYEBG	XYPNTBKDRMHEILAQCZOUJWSGVF	GSPNFAXOUQHDVETLJYRMCIZWBK	0
main	32 	AH 	 oneCued 	 0.0 	 right 	N 	D 	0.0 	5 	0 	6.0 	XDJPWZGNQRBUMTFOILAYHSEVCK	ZQHUGSTLVMDNOBEIJWPKXFARYC	YWVQBRLHTOUJACNEMPSFZXIKGD	ZAHGNODRIYVKULBCMQTFWEXPJS	SVWOCXEHRTYFJDBIQNZLAPGMKU	MQTBGYDFVXPINAHULEJCSWZROK	0
main	33 	AH 	 oneCued 	 0.0 	 left 	E 	W 	0.0 	1 	0 	7.0 	WNYBIEVXDKLQUPZFOSJRHMACGT	DPZCKJTAMQWNLFOHGEVSYRUBXI	HPZYKGWELNICJDSXUVAFMBROQT	LOJBUQAPHFVIWDENZYXTCGSMKR	UFIAWPGKHTBODRECQSNJVYZMLX	NWOZEYUGPAQFIHRCVKLBSDXJMT	0
main	34 	AH 	 oneCued 	 0.0 	 right 	V 	T 	0.0 	4 	0 	6.0 	HDNQOAFILWXCYGPTMSBVUKJZER	JYRLNZFATBGUHVSWMDIXKQCPOE	RHIQCOXVGMPDJLYEWFNUZSTBAK	OZXJSBVMRFGWIUEPADHNLQCKYT	XUBONEPYIFTJSDQZVLAGCHWMRK	IYXCAWELRHQKOTGJMPSVFUZDNB	0
main	35 	AH 	 oneCued 	 0.0 	 left 	R 	T 	0.0 	1 	0 	4.0 	TLRIYVCQUZAWHMXDBNKGESFOPJ	CJEYOLQVBHTMDFRZAGKWUNXPIS	ZGMWRLCPYKAFQJEHDNTXIOUBVS	AZWQCTMILFKNRGUVYXHPBJSDEO	HBEJUFXORVKNPCSIZDGMAYLWQT	JUMKWVDSITCXLHYEGQNOZBARPF	0
main	36 	AH 	 oneCued 	 0.0 	 left 	C 	B 	0.0 	5 	0 	4.0 	EXFLNWJKUMBIPDTSVHRZCOQYAG	AVWHXJLKCERIOTMDYZUFQSGBPN	IBQDRFZUVEGACJHPWXMSNTYKOL	STPMOXEJILBCDYZHKVANGWFURQ	NECWPDZHRQOBLAGFMXVSYIUTJK	JLGSAMOXDBEWRCNFVKQHIZTUPY	0
main	37 	AH 	 oneCued 	 0.0 	 left 	W 	C 	0.0 	0 	0 	4.0 	LRMTZGVNFCSXQWIKYJAPHDBEUO	YSDHECKVXFMRBOPUNALTZJQGIW	CNDJQUTYKZXGAIEMBFOVSHWPRL	TEAHVKQUZIODLSGWXRMFPYNCBJ	YNERVWXKILJQHAZDFGMBPSCOTU	OJKXMRDLFEBWIVSTPHYZNQAUCG	0
main	38 	AH 	 oneCued 	 0.0 	 right 	Q 	Z 	0.0 	1 	0 	2.0 	RBMEOVFLDYHAPXNIJTWZCUSQKG	GIJXMNCADSZBQRFPKOHLYWVETU	PDMVSTJNQGCYLRUZXEKBHFOWIA	KEAWTPCUZHMSLJGXDIRQNBOFYV	VWSBAJFEIDPYGUCRQLTKMONXZH	ECXQTSPIRVNHODLYGKWBAZFMJU	0
main	39 	AH 	 oneCued 	 0.0 	 left 	E 	P 	0.0 	5 	0 	3.0 	LFBOVYSKQEUHGINZTRPXDMAWJC	OXSPREYBHUIJAKWGMZQLVDNFTC	AHLNXJCYODRBMWGVZTIUQFSEKP	YBLROWZICVQPGDMAXUJFKSHTNE	ZUHMAKYVTJQRDFSLNPXOIBWEGC	FOACBSPWKELNUYQTDMVIZHJXGR	0
main	40 	AH 	 oneCued 	 0.0 	 right 	T 	R 	0.0 	5 	0 	4.0 	KFBTGEJHMSCNDZPVRWXQULOAYI	UMSRXDLFANKETPIOGJQCWVHBYZ	PEVTRYCKZIGWHUFJMXBLONAQDS	MENYHCKOLTXFZPDRQGJABVWIUS	NCKTPSOWMJUZGVDQLAIHEXFBYR	VAJMPGCLYRWBITQSKOXDEHFZUN	0
main	41 	AH 	 oneCued 	 0.0 	 right 	Z 	N 	0.0 	4 	0 	2.0 	BSGFCHORNQYKVWIDTAMJPZXULE	EJMBSQIUPAGYXDRNFZLWTHOCKV	FLVGSZQJCUEYTNMDIWPOHBRXKA	VHNUCEKPFRZDWTMQGYBXLJSIOA	GSLBRKVXWNEZYDTMIHJCAUPQOF	FRHPCSWAXTZUKDNQMIBJLEOYGV	0
main	42 	AH 	 oneCued 	 0.0 	 left 	E 	X 	0.0 	4 	0 	1.0 	ECAJBPRQWLOUFXVNHSZGIMDTKY	QOHTJZFVPRUCBNDELIXAYSWGKM	LOMFDQYHAPKJNZSETGCRUVWIXB	PIOEBGLTXJACKHQZNUYSVMWRFD	VSWUMFYLIXEAGCRKPJNOQBHTZD	IWDTNRGQKZXVUCYFPOSEAJMLHB	0
main	43 	AH 	 oneCued 	 0.0 	 left 	Y 	A 	0.0 	5 	0 	2.0 	KFUTERLZMYAOCVQSDBWGHJXIPN	VSBAFQYLXNDRPZCGWUMHJOKETI	NBLWQMDPGYTSRACEIHVUXJZOFK	ZRDEUXKAJOVNSFCGTQBMIPLHWY	EABVJWXYNZSGFCPQODUHTMKILR	GFVUONDQAHYWMKRTEPSJCIXBZL	0
main	44 	AH 	 oneCued 	 0.0 	 left 	K 	P 	0.0 	0 	0 	10.0 	SLCGEZVABPMJHYURTFWKQXIODN	RNDSMCTAUZVBPFKIGQWYXLHOJE	FTDAVPLGQZOBYNESWCIRHUJMXK	PFKBAISNMJZHXCQTRGEWDLYOUV	ILKUBWFHQJDAZNXSRCEPYGTOMV	AFQJYCEZIRVTKLSBUNDOHGPXWM	0
main	45 	AH 	 oneCued 	 0.0 	 right 	N 	E 	0.0 	5 	0 	-3.0 	KTFZXMYWILJDPQSAVCUREGHOBN	VHXNRWZQYOSPIDGAUJCEFLBKTM	UKFOGYNBMVWTJPQERXLHDAZISC	KONLDJRUEGVMSCFWTBQXYAZHPI	SAENDIPOVKUWYBXFZTLHCMGJRQ	BMRUAHYNJSEQKWIFZOVPCLGTDX	0
main	46 	AH 	 oneCued 	 0.0 	 right 	Y 	I 	0.0 	1 	0 	5.0 	KLJVNOWQHZBTMASIDGEPRUCYFX	BZEGNRIKOJPYVXLSWUTQDHCAFM	IALSRBYKWCVZTJGFEDPQMHUNXO	SMDYUILZWGXRTVCBOJFNQPAHEK	PVIOTCULKFYJDWQZMNRAEGHBXS	FUHXGLKNOASRWCQMYJDVEBITPZ	0
main	47 	AH 	 oneCued 	 0.0 	 right 	N 	S 	0.0 	3 	0 	10.0 	LTDKPNZVJOQUSXCRABWMEHFYGI	VJFUIXWGNTZYEDMRQCKBLHOPSA	ZNEATQBDMPCVHXLIOFSWJGURYK	WTULFOSBHIAPEGDVNRKYZXQMCJ	RKTGQWENLISHBMCAOPVJUYXFDZ	IVYGPXWFQSHJRANDBTKMECOZUL	0
main	48 	AH 	 oneCued 	 0.0 	 right 	E 	Z 	0.0 	2 	0 	2.0 	GKZJRBIWXNAYFCLHMQTPUDSVOE	EFIGAQTNHLJKYPZMDBCURVSOXW	HPLTDYGZJEXVFSOUIKQWCMRNAB	LJOEACUFYNIVWSMGHPXRKBDQZT	VCLIGPTMJWKAQDBXHFEUOZYNSR	PGOVEAUHKWDNFMQBCZRSIYTJLX	0
main	49 	AH 	 oneCued 	 0.0 	 right 	D 	I 	0.0 	4 	0 	4.0 	DOJWVTZNKYQELCGMRFXUBPHIAS	TAFXZKIQLGBUPSJVCHRWMODEYN	UHCBFIDVTSZJNLMWAYQPERXKOG	JYZXMSTHGWIOULVDCBQFPEARNK	JPYFVAXIMUNDHOKLBWRZQCSTGE	DVLQAMICOKEFRUPGNSTXYWBJHZ	0
main	50 	AH 	 oneCued 	 0.0 	 right 	H 	K 	0.0 	3 	0 	5.0 	YWNOJXSHMLFUKECZTDVBRGQPAI	AVLKFUDMPSXQTERNCHZWYOBGIJ	ZAQTXOENVRFGJYWDMPSUCHKBIL	TANEVIBOKULZXHCSJYRWMPFGQD	QPLMECFWYKVBDGUJAHIOXSTZNR	WAZNGLCFYXHIUDKTOPMBVSQJRE	0
main	51 	AH 	 oneCued 	 0.0 	 right 	S 	J 	0.0 	3 	0 	8.0 	WTOUHXVGEPKBNIMALRZCDYJQSF	ANQCIUJYXBHGRPSVODEFWMZTKL	ADYCBQUIWNPRXEZTVLOGJSMFHK	KANZRBVGJLUHYEMXSFITWDCOPQ	OMBWDQNJKUEIRSVTHGPZAYLCXF	IQJGCKOEPBUASWHVYRNZMTFLDX	0
main	52 	AH 	 oneCued 	 0.0 	 right 	W 	Y 	0.0 	0 	0 	-3.0 	SDFLXQBWMKYHOEPTUZIJGVCANR	JRKOUEPVSXIDANBHZWYCGTQLMF	LBZPQNCMFAJVUDETSYGXHIKROW	HJYTKBACSGLVNXDREMFUQZOWIP	VGBDPLMXAUJNEYOTHZIRSWQFCK	GEJSFWAVLQCRUHZTOMKIDPBNYX	0
main	53 	AH 	 oneCued 	 0.0 	 left 	V 	F 	0.0 	1 	0 	-4.0 	ZGJUPRCKDMEXFIQVBTNHWOSLAY	PTLJSWVINMFHGUYZQKOAERXBDC	KUWGSRTHCZIENJPLBOMXAQFDVY	QYGJNKWBUZVMCSFPEOTDHIRXLA	MRUOCYGFNPWZXHAJEVTDLBQSKI	OAVKTWZPLDIERJNSUMGCXYBQFH	0
main	54 	AH 	 oneCued 	 0.0 	 left 	W 	X 	0.0 	5 	0 	4.0 	RBJMZQWOGIHSLYDEFXUCTAPVNK	TEZUBHFGKDSYAJNROVCIQPWMLX	YOHMWRFBPVKZDLNAECGXQUIJTS	PAESNTMFGQJVIROWUCYXBDLKHZ	KRMJSTCLZUINHEXGDPYFAQBVOW	NMUERKFXOJPWBQDSGVLZHYATCI	0
main	55 	AH 	 oneCued 	 0.0 	 left 	K 	O 	0.0 	0 	0 	3.0 	XPWFDTBMOUNKEQLGZYHRSVCIJA	UWMGEIZJSXOFRNDKQHTCPVALYB	EVGZACIRLUHTSJMOFDXYNPQBKW	LEYSBVOZQURJGNFTACPIMXDWHK	JAXVGWKCNZPHMFSBUEOQDRLTIY	NQYRTLJGDMIOKZBVSWUCHPEAXF	0
main	56 	AH 	 oneCued 	 0.0 	 left 	U 	L 	0.0 	2 	0 	1.0 	MEYCBZPAHGTWVKDSLJNXRIOFUQ	KWBFCLJREZVUAYMGIHXQNOSTPD	ASKFQXLUDNBVZWGIMHYETCJORP	MGOKJUREQVWDZIYPLTBFCSXHAN	ESXGPDCKVQHNLWITOUBFAMYRJZ	GXSTWIYOUAJDCKRZHQLVMEBNPF	0
main	57 	AH 	 oneCued 	 0.0 	 left 	E 	L 	0.0 	3 	0 	7.0 	TJGHORFEZKSQIYBNCDAMWLPVXU	JAEBURYDNKOMXVTZSPWLFQIGCH	VEIYSPJNDQHCUMZFTKWOLAGBRX	MJKWRTGLIFQPDVENAYUCOSHZBX	MYLPOJUXSQEHWNBAKVCRIGZDTF	SFTUMIHEXVJOBLQZPGYRCKDWAN	0
main	58 	AH 	 oneCued 	 0.0 	 left 	U 	H 	0.0 	2 	0 	7.0 	URPCIJMOZKVXLTDHNABSYEQGFW	ZVWRQSNJBKAYLFPMEXUCOGTDHI	FXBSPYHOEILQZUVNAMDGRKCWTJ	CLETZVSIYGKJNUBFAOHWPQDMXR	FCMYIGBZRQHAPLNEDVUSOXKJTW	STVMALEBNFXDCIPHRUOZQYKWGJ	0
main	59 	AH 	 oneCued 	 0.0 	 left 	S 	X 	0.0 	2 	0 	5.0 	OAFLWBCHQVXPRMNTDYUJKEGZIS	WUQFDVYOLSRPCXITBZHEMKAJGN	RKAYEQJBDTXOWNISGUCFPHMLVZ	EJGWLZMTCHFYQORXBSKNPIAVDU	DCYXOQLWTKZEJNGMRFSPAIBUVH	SLJRHMWVTCFDOUAGKEQYXNPIBZ	0
main	60 	AH 	 oneCued 	 0.0 	 right 	W 	I 	0.0 	4 	0 	6.0 	HZTNUGXQFESCBMVJDYLWKRPOIA	XSZWUHENKMGIVPFTRJAYCQBDLO	OYJGKMRCUDHSLQAXTNIBVPFEWZ	RFSZQUICHAWJMYTOBKPLGDNEXV	ZTFROJPGDXIAKUHSWYCQEBLMVN	ITKMNRVUXYWPBQFDGHSJOLEZAC	0
main	61 	AH 	 oneCued 	 0.0 	 right 	O 	A 	0.0 	5 	0 	3.0 	AEDBXWRZQMLTYVISPHUGKNOCFJ	ZDABCMEUWPKFQGTLXONSIHVYRJ	ZPBJTUSMYQNICDVOEHFRXGKLWA	SUHWYKJVMLORCIZAGDBQXENTFP	RKLOTWQJBNEHUZPCXFVMYDSIAG	VFGPSUIRNJAMEOCBXLYWTKQZDH	0
main	62 	AH 	 oneCued 	 0.0 	 left 	K 	T 	0.0 	4 	0 	6.0 	NBTZCVPEJSODULQGRYAFIWMXHK	AQULDISKJNYFZXEMCPTGHWRVBO	PDIMEWOKHRFNLZGJCBYSVTXUQA	LSNDGXZOVRFKEMHUCTJIWBAYPQ	JOCUQMWDXTHRIGEKNVPAYSBZFL	TVENWCMPFQJAZKSYBXLIROGUHD	0
main	63 	AH 	 oneCued 	 0.0 	 right 	P 	G 	0.0 	3 	0 	6.0 	ACZLDGSBWITPEXJNOFKQMVRHUY	IQSZMYJPAOLXNVCRBGHDTUFWKE	BQMHPJKYVOEGSZITFCWDXRUNLA	EFJMLDKGCZRXVPHABIYQNTSWUO	ELJQNBGVWHFZRIUYPODXSMAKTC	LMADVPIOXQJBETYWGCFUSNHKZR	0
main	64 	AH 	 oneCued 	 0.0 	 left 	M 	D 	0.0 	0 	0 	2.0 	OLRCTYEVDJMZFUWPSABNXQIKHG	UWETBIYMQGCPSLHFODZAXNJKVR	PGUJEFRCYAWZODVKNTQIXMLSHB	ZDJXQNHESBYMUVLCTIPGKWRAOF	PDRBJIEVYQCFKOUTHGNLZASWMX	ZDCITJOXBNPSQVWUAMFHRKYGLE	0
main	65 	AH 	 oneCued 	 0.0 	 left 	E 	C 	0.0 	2 	0 	5.0 	FZQEBXVJNGTRMLICDPYHAOSKUW	UJPOFRELTNVIZCXHWSGKDAMYBQ	RTWSXYULPNCAVIMEHODQFJKGBZ	KHTDZXQOJWIYNCLUREFSAGBPMV	QJONUGDKYPZHRAVIEFSXMLBTCW	VLRDTMCIGQHZYPJXWFESBOUNAK	0
