experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	CL2	2	2	Yes	M	0	8	H	False	0	180.0	0	1	1	12	RMIENLVSFKBTHGZUXOJAQPYD	VDLXRTJIHBQOPNAEFYUSMKZG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	CL2	2	2	Yes	E	0	10	E	True	0	0.0	0	0	0	0	HTXLBONUFVEMQJISGZPDAYKR	HTRQIUOELJSXVNPBDYAGMFKZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	CL2	2	0	Yes	M	0	8	T	False	60	240.0	0	1	1	15	OYLHVTNSZPKGERIADMXQFBUJ	YIDQKUGZTRPASFXVNJOHBLEM	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	CL2	2	1	Bouma	B	0	9	Y	False	60	270.0	0	1	1	1	UJLNRXTKIAFPYZMGQBSHDOEV	SRTNUXVHQYBMDJKZLOAGIPEF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	CL2	2	0	Bouma	M	0	7	N	False	60	240.0	0	1	1	-2	GYEAINXDJHTVOSBPKRZQULFM	GORVPMTNJXDUZQABFSIYLHEK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	CL2	2	1	Bouma	A	0	10	E	False	0	210.0	0	1	1	1	LFQIYSAVJHEOPZUMXKGRNDBT	IFUDLQBVGOEARZHPTKMXYSNJ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	CL2	2	2	Yes	M	0	10	K	False	60	60.0	0	0	0	-2	NUGJPRVXMHKAELDFSIQBOTYZ	PEFSTGKXZIYQMNJUVBRAHDOL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	CL2	2	0	Bouma	P	0	8	R	False	60	60.0	0	0	0	2	UFBIOYNLRZPHDJEAXTSQVGKM	MDNVTYXEFUBKJAOZGPRISLHQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	CL2	2	2	Bouma	Z	0	8	J	False	120	300.0	0	1	1	1	HXYZEOJUQVPLDRBKGMAFSITN	HLBRMUOTJZSFDQEGKIAXYVPN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	CL2	2	1	Yes	M	0	8	H	False	0	210.0	0	1	1	-5	YOKERFHTDAXLUNMPVGZIBQSJ	FJDMTQUYHKOSEAPNBIGXZLVR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
