experimentPhase	trialnum	subject	nStreams	ring	crowded	resp0	button0	cuePos0	answer0	correct0	pairAngle0	whichStreamCuedAngle0	whichRespCue0	whichInPair0	cuedStream0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	timingBlips
main	0	CB	2	0	Bouma	V	0	10	U	False	0	180.0	0	1	1	1	VDEZLYPNQKATGFJHOUXIRMSB	RXOHFZDBKGUVAITMEQLPSYJN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	1	CB	2	2	Yes	A	0	8	B	False	0	0.0	0	0	0	1	XONGJDSMBAQKIRTEFVZYUHLP	KGRVYUBSZAMNITFODLXJPQEH	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	2	CB	2	1	Yes	X	0	7	G	False	60	270.0	0	1	1	1	ESXBDKTLOGMPYUVIZJHNQFRA	IHJTUNBGXRDZYSVLAPEOQKMF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	3	CB	2	1	Yes	Y	0	10	P	False	60	270.0	0	1	1	1	PXEHFBYZGMRQLVISTJAUNDOK	ZITBMULRKEPYQDJHOXVFNSGA	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	4	CB	2	0	Bouma	F	0	9	I	False	60	240.0	0	1	1	1	JBOQGVHUNSKRXPLEFITADYZM	JUEQANVSYIFRPLXBZHMKDTOG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	5	CB	2	2	Bouma	Y	0	7	D	False	60	240.0	0	1	1	-4	TFNVJGOEISMKRAXBZDHYUQPL	BNJYXOLDFIAUTMZVSEGPKHRQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	6	CB	2	2	Bouma	X	0	9	B	False	60	60.0	0	0	0	2	NZSFIQAGJBKXPEDHVLTUMRYO	BZJKQXFNPIHSEALRMUOTGDYV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	7	CB	2	0	Yes	V	0	6	V	True	60	240.0	0	1	1	0	RXVQZHDOMILPUYGBEFSTNAKJ	QISLUXVJTONEGFKYPMAHZDRB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	8	CB	2	1	Bouma	H	0	10	H	True	120	330.0	0	1	1	0	JYIRGVTKFQHEMUSLXOBAPZND	GRAFDEKLOBHNTQUYPZMXIJVS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	9	CB	2	2	Bouma	V	0	8	P	False	60	60.0	0	0	0	-1	DLFMRABVPIOSEUYJQXGHKZNT	FDPZOYQRLGNABEVTHJIUKMXS	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	10	CB	2	1	Bouma	X	0	10	X	True	0	30.0	0	0	0	0	ONQLPUSBJMXRGDIZEHYVAFKT	LTBQJSKRVOINXMDFHGEPUZAY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	11	CB	2	0	Yes	Z	0	7	S	False	60	240.0	0	1	1	1	DVNXBJGAUMOQPKLFZREYTHIS	TIEFMNUSZLAYVDQGBHPRXJKO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	12	CB	2	2	Yes	S	0	6	P	False	120	300.0	0	1	1	3	JQZKNSLOBEFPGUVMHRAIXYTD	VQZIJDPOKSBAXNEFGRMHLUTY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	13	CB	2	2	Yes	X	0	10	Q	False	120	300.0	0	1	1	4	FHDAEKVNTLBXPZMIUOJSGQYR	VAUEDGMSZPQKNOXFHLIJTYBR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	14	CB	2	0	Bouma	V	0	9	E	False	120	300.0	0	1	1	1	VRKSBDQXLHJYIOGZEPTMUANF	MPITGJXNAEVOUYSZKQRFDBHL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	15	CB	2	1	Bouma	P	0	7	D	False	0	30.0	0	0	0	4	VMOBASYDXGUPHRIJQLKNEZTF	PDEROKNUYQIMVLTZJBFAHXSG	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	16	CB	2	1	Yes	U	0	6	S	False	120	330.0	0	1	1	1	BXGDSNEOVJZHPTALYKQIFRMU	NOAFGXSUTBZJPYELIMDRHKVQ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	17	CB	2	2	Bouma	J	0	9	I	False	0	180.0	0	1	1	1	KJSUPNRQOGMDFXABEYZTILHV	OHKGMBXPVIJDEAULYFSRQZTN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	18	CB	2	0	Bouma	S	0	6	P	False	0	0.0	0	0	0	1	VJLXMHPSTIEDQKFAOYZNURGB	DUFGATJQYXKPMVNSIHOEZLRB	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	19	CB	2	2	Yes	Y	0	10	J	False	60	240.0	0	1	1	2	APKTRJUSFGNQLEOZIBDXHMVY	UXSQVMBHIEJLYZPFKAODTRGN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	20	CB	2	1	Bouma	T	0	8	T	True	0	30.0	0	0	0	0	BDMLFVHYTNGAZIEUQKRXOPJS	DNVQJBTXFRHKEYMPIUGSALZO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	21	CB	2	1	Bouma	K	0	9	K	True	0	30.0	0	0	0	0	QJHZNSOLIKABRXVMUEDFYTGP	SZJDGVAIORKPLUQTXHEYMNBF	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	22	CB	2	1	Yes	Z	0	7	E	False	60	90.0	0	0	0	-1	KGPJLVZEUTQDRMNYFAHISOBX	DPMFXTLUKAIQBROEHVNGJZSY	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	23	CB	2	0	Yes	F	0	7	A	False	0	180.0	0	1	1	-6	GHQVYOLARXZKTUJPINEMFSDB	DFKOHEUAGQPMZXJYSBTVRNIL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	24	CB	2	0	Bouma	F	0	7	P	False	0	180.0	0	1	1	-1	VPKJURMDTFYXEQOZGNHBASIL	YEAZKTFPIDGXJUBVRNMLSQHO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	25	CB	2	2	Yes	S	0	7	G	False	60	60.0	0	0	0	-2	JQLIRSFGEMKDTZNBAHOYVXUP	PYBITLGAKQUNEVRMZXSJFHDO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	26	CB	2	2	Yes	Q	0	8	O	False	60	60.0	0	0	0	-1	FDZHLTUQOYKRSINBEGXAJMPV	JEBQNKHPVYAZFSUROIGTMXLD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	27	CB	2	0	Bouma	Z	0	9	T	False	0	180.0	0	1	1	-1	RZVKNIBDQHYGOASEUXMTLPJF	KSLQVBRDZTHENGYFIPXAJMUO	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	28	CB	2	2	Yes	E	0	7	B	False	60	240.0	0	1	1	-6	VUOLGDZTPMIBAJSYKFRQEXHN	VEUILXYBFPKOAJDTSHQGNMZR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	29	CB	2	0	Yes	M	0	8	A	False	60	60.0	0	0	0	1	KLXYOTGQAMRUEDIPJVFBZHNS	VAKTIDRQHSJPOUEXBNMZFGYL	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	30	CB	2	2	Yes	A	0	6	H	False	0	180.0	0	1	1	2	ILYNBEAHDMUOGZXVQPJKRFST	IYJDXMHUAFSEPOGVRTNQKBLZ	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	31	CB	2	2	Yes	E	0	8	E	True	60	240.0	0	1	1	0	PKLBFGDVEZNRJTSAYXQOHMUI	AJFRMYTGESHOUNLIPXQVBZDK	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	32	CB	2	2	Bouma	S	0	6	S	True	120	120.0	0	0	0	0	TNPHJESUDMOIALBGQRZFXVYK	RXSYAFQGZBNPUEIHLOTKJDMV	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	33	CB	2	0	Bouma	Y	0	10	Y	True	120	120.0	0	0	0	0	ERFMKDNGAOYQJZUILHPXBVST	PTEYZGJOXFUHKSLIRNQVBAMD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	34	CB	2	1	Yes	U	0	9	U	True	120	330.0	0	1	1	0	ORFZDTAYMIQXUPLESBNJHVKG	BHSATYLERUPJNGFMXOQKVIZD	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	35	CB	2	0	Yes	H	0	10	L	False	60	240.0	0	1	1	2	HTQGIJOYRVFKBPEZXLMSUNAD	ZMDNGKUEPILSHOAJYQFVRTBX	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	36	CB	2	0	Bouma	L	0	8	Y	False	120	300.0	0	1	1	1	BUQNHJDIGRSMTKOEPLXAZVYF	ITHGPRUQYLEOXZFBVDKMASJN	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	37	CB	2	1	Yes	R	0	10	F	False	60	90.0	0	0	0	1	OUKLYHZTIEFRBNDXMJSVPGQA	BGUSDVTLMKEJZOHAQIYXNFPR	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
main	38	CB	2	2	Bouma	R	0	7	I	False	0	180.0	0	1	1	1	UENZSHLDPRXIOGVYAMBTJFQK	XOTLYKJIRFQPZGDBESMHVANU	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0
