"experimentPhase"	"trialnum"	"subject"	"nStreams"	"ring"	"crowded"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"pairAngle0"	"whichStreamCuedAngle0"	"whichRespCue0"	"whichInPair0"	"cuedStream0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"streamLtrSequence8"	"streamLtrSequence9"	"streamLtrSequence10"	"streamLtrSequence11"	"streamLtrSequence12"	"streamLtrSequence13"	"streamLtrSequence14"	"streamLtrSequence15"	"streamLtrSequence16"	"streamLtrSequence17"	"timingBlips"	"responsePos"
"main"	0	"PB"	2	2	"Bouma"	"V"	0	10	"H"	"False"	120	300	0	1	1	-1	"EUOPKNBHXGSIVATJMQRLZFYD"	"NLKPQUAFSVHEJOBZRTGIYXDM"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	2	"PB"	2	0	"Bouma"	"S"	0	10	"R"	"False"	0	0	0	0	0	2	"DXFEGYNPLVRBSAHUQIKZTOJM"	"KNGVJEMFBUIAPQTDLXSZYOHR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12
"main"	7	"PB"	2	1	"Bouma"	"K"	0	9	"K"	"True"	60	90	0	0	0	0	"QYUNELFABKZGMRVXHJPSITOD"	"TEAMZUHGLVOKNYJXQDBSFPRI"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	11	"PB"	2	1	"Bouma"	"V"	0	8	"F"	"False"	0	210	0	1	1	-1	"PEZMVDHJUGSQXNAKLTFIRYBO"	"JBRXTSPVFNYKMOIDGLQZHUAE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	12	"PB"	2	1	"Bouma"	"X"	0	9	"K"	"False"	0	210	0	1	1	-1	"RZHTBOGYJVSUDEQKMFXPLAIN"	"SUDIAGEPXKHJNOMLTQVFYZBR"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	14	"PB"	2	0	"Bouma"	"V"	0	9	"M"	"False"	0	0	0	0	0	-1	"QLXREOGBVMIYTJPHSFAKZNDU"	"AZPFRDBSJEIMKNGUOQLVXYHT"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	15	"PB"	2	1	"Bouma"	"S"	0	10	"J"	"False"	60	270	0	1	1	-1	"ONLSMUQRZPBIEADVGXTHFKYJ"	"FUPBDNIOVSJMEHZYRGKLXTQA"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	9
"main"	16	"PB"	2	2	"Bouma"	"A"	0	9	"F"	"False"	120	300	0	1	1	-1	"SOJEVKNRTHFBXGAILQMYPZUD"	"YRGQSXHVAFDJBNPKUZOITMLE"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	18	"PB"	2	1	"Bouma"	"K"	0	10	"N"	"False"	0	210	0	1	1	1	"ZPJMNVRQEKUXHAYILBDSTGOF"	"RMAHXEDLUINKFOSZVBGJQTPY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	11
"main"	20	"PB"	2	0	"Bouma"	"K"	0	7	"E"	"False"	120	300	0	1	1	-1	"IUHQJSGOKLPMXZEVYNBFDATR"	"LXJZGTKEQODFRNYSVUMPHAIB"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	21	"PB"	2	0	"Bouma"	"Z"	0	9	"R"	"False"	120	300	0	1	1	1	"JEIXDNYSOUGHVRFMATBPQLZK"	"JUMIQBYVSRZEFLXKPGTOHDAN"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	10
"main"	25	"PB"	2	2	"Bouma"	"K"	0	8	"L"	"False"	60	240	0	1	1	8	"STRNZXVBYKJOILUFHDAEQMPG"	"GXOYUFTSLEZJHIRMKQPDNABV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	16
"main"	28	"PB"	2	0	"Bouma"	"V"	0	6	"V"	"True"	60	240	0	1	1	0	"ATGSLBIPJUDQXVFKMRNOYZHE"	"SEROIFVLMBPJQAHYKGDNXZTU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	29	"PB"	2	2	"Bouma"	"R"	0	10	"T"	"False"	0	0	0	0	0	2	"NSZDMHIXPUTBRQEOYFGVLJKA"	"VNGJXEBKLDIZTHYQPFRAOMSU"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	12
"main"	31	"PB"	2	0	"Bouma"	"H"	0	6	"H"	"True"	120	120	0	0	0	0	"TQPSIXHULJNADMYGBOZEVRKF"	"GOXJUZKEBVFYMNHRSTDLAIQP"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	6
"main"	34	"PB"	2	0	"Bouma"	"S"	0	8	"G"	"False"	60	240	0	1	1	-1	"VJKHDPMULAISTEBGQFYNZXRO"	"UMKZHRXSGQTNIFPADYEJBLOV"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	7
"main"	36	"PB"	2	2	"Bouma"	"S"	0	8	"P"	"False"	0	0	0	0	0	-3	"XEMOYSLNPUTIGQJAKDRFBVHZ"	"SRMTFKQBLVAOGNXZDUEPJHIY"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	5
"main"	37	"PB"	2	2	"Bouma"	"D"	0	9	"J"	"False"	60	240	0	1	1	-1	"XUGSITQEJAPVBDOMYNZHFRKL"	"BTYVHLZMDJFSUPKIAORXEGNQ"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	8
"main"	38	"PB"	2	0	"Bouma"	"V"	0	6	"Q"	"False"	0	180	0	1	1	9	"ELVFGHUXSRDYPTMAKBIZJOQN"	"ZYEALSQNTGJMDIPVXRBOKUFH"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	15
"main"	40	"PB"	2	1	"Bouma"	"X"	0	6	"T"	"False"	120	330	0	1	1	-5	"EZBATYIXMLVJONSKRFHGPUQD"	"OXBJKLTNIRDQMVHYSPFZEUAG"	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	0	1
