RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_END	CURRENT_FIX_START	CURRENT_FIX_X	CURRENT_FIX_Y	TRIAL_INDEX	TRIAL_LABEL
JW8	NONE	2839	7	516.50	381.90	1	Trial: 1
JW8	NONE	2838	7	517.80	374.30	2	Trial: 2
JW8	NONE	2838	7	507.00	401.60	3	Trial: 3
JW8	NONE	2834	7	511.50	393.40	4	Trial: 4
JW8	NONE	2830	7	516.30	370.70	5	Trial: 5
JW8	NONE	2832	7	510.50	382.70	6	Trial: 6
JW8	NONE	2830	7	518.10	387.30	7	Trial: 7
JW8	NONE	2831	7	520.60	373.00	8	Trial: 8
JW8	NONE	2835	7	503.20	409.00	9	Trial: 9
JW8	NONE	2830	7	500.50	394.70	10	Trial: 10
JW8	NONE	2831	7	506.60	384.50	11	Trial: 11
JW8	NONE	2840	7	513.80	388.00	12	Trial: 12
JW8	NONE	1288	7	506.20	388.90	13	Trial: 13
JW8	NONE	1340	1311	510.60	434.50	13	Trial: 13
JW8	NONE	2832	1354	505.70	375.10	13	Trial: 13
JW8	NONE	1054	7	510.10	404.10	14	Trial: 14
JW8	NONE	1754	1063	495.20	409.00	14	Trial: 14
JW8	NONE	2065	1771	523.20	391.50	14	Trial: 14
JW8	NONE	2526	2086	508.00	367.00	14	Trial: 14
JW8	NONE	2839	2555	529.60	442.80	14	Trial: 14
JW8	NONE	2833	7	507.30	379.00	15	Trial: 15
JW8	NONE	2841	7	507.50	397.90	16	Trial: 16
JW8	NONE	2677	7	522.90	380.30	17	Trial: 17
JW8	NONE	2831	2706	532.30	411.30	17	Trial: 17
JW8	NONE	1760	7	513.50	405.90	18	Trial: 18
JW8	NONE	2837	1771	499.70	393.10	18	Trial: 18
JW8	NONE	2837	7	506.90	400.30	19	Trial: 19
JW8	NONE	295	7	513.30	376.20	20	Trial: 20
JW8	NONE	2835	302	514.30	382.70	20	Trial: 20
JW8	NONE	2774	7	513.10	392.50	21	Trial: 21
JW8	NONE	2836	7	505.10	401.70	22	Trial: 22
JW8	NONE	1055	7	514.50	388.70	23	Trial: 23
JW8	NONE	1239	1065	499.30	385.20	23	Trial: 23
JW8	NONE	2835	1249	522.30	375.70	23	Trial: 23
JW8	NONE	1880	7	511.20	389.10	24	Trial: 24
JW8	NONE	2069	1891	496.40	378.60	24	Trial: 24
JW8	NONE	2841	2077	510.90	384.70	24	Trial: 24
JW8	NONE	2830	7	512.30	401.30	25	Trial: 25
JW8	NONE	1454	7	506.20	385.70	26	Trial: 26
JW8	NONE	1798	1464	513.50	378.10	26	Trial: 26
JW8	NONE	2829	1806	510.60	388.50	26	Trial: 26
JW8	NONE	2830	7	512.70	378.50	27	Trial: 27
JW8	NONE	2848	7	516.80	390.00	28	Trial: 28
JW8	NONE	2838	7	506.80	394.60	29	Trial: 29
JW8	NONE	2836	7	512.80	386.30	30	Trial: 30
JW8	NONE	264	7	514.50	389.70	31	Trial: 31
JW8	NONE	1359	272	504.60	395.30	31	Trial: 31
JW8	NONE	1585	1371	479.30	389.10	31	Trial: 31
JW8	NONE	2837	1595	492.30	392.90	31	Trial: 31
JW8	NONE	1844	7	512.10	381.30	32	Trial: 32
JW8	NONE	2834	1855	511.30	375.30	32	Trial: 32
JW8	NONE	2849	7	508.60	385.30	33	Trial: 33
JW8	NONE	2838	7	510.20	387.80	34	Trial: 34
JW8	NONE	1325	7	513.10	381.70	35	Trial: 35
JW8	NONE	2835	1334	514.90	377.00	35	Trial: 35
JW8	NONE	2837	7	510.80	381.00	36	Trial: 36
JW8	NONE	2830	7	507.80	377.90	37	Trial: 37
JW8	NONE	396	7	510.80	382.70	38	Trial: 38
JW8	NONE	614	419	562.10	342.10	38	Trial: 38
JW8	NONE	768	644	489.30	405.20	38	Trial: 38
JW8	NONE	871	785	503.00	387.10	38	Trial: 38
JW8	NONE	2836	882	504.90	370.10	38	Trial: 38
JW8	NONE	2834	7	516.10	385.70	39	Trial: 39
JW8	NONE	387	7	514.70	380.00	40	Trial: 40
JW8	NONE	2836	397	512.50	382.10	40	Trial: 40
JW8	NONE	2837	7	508.30	378.50	41	Trial: 41
JW8	NONE	2839	7	510.80	391.80	42	Trial: 42
JW8	NONE	2125	7	521.10	381.80	43	Trial: 43
JW8	NONE	2829	2132	513.70	377.70	43	Trial: 43
JW8	NONE	2835	7	509.20	386.40	44	Trial: 44
JW8	NONE	2829	7	505.80	382.20	45	Trial: 45
JW8	NONE	2847	7	511.10	382.40	46	Trial: 46
JW8	NONE	2843	7	510.80	385.20	47	Trial: 47
JW8	NONE	2843	7	515.90	382.70	48	Trial: 48
JW8	NONE	2834	7	508.00	390.50	49	Trial: 49
JW8	NONE	1640	7	516.80	390.90	50	Trial: 50
JW8	NONE	1833	1652	501.50	383.30	50	Trial: 50
JW8	NONE	2837	1844	520.10	384.80	50	Trial: 50
JW8	NONE	1606	7	510.30	386.90	51	Trial: 51
JW8	NONE	1832	1617	494.40	387.60	51	Trial: 51
JW8	NONE	2840	1841	510.30	382.40	51	Trial: 51
JW8	AFTER	605	7	507.70	383.80	52	Trial: 52
JW8	BEFORE	1017	846	522.80	361.40	52	Trial: 52
JW8	NONE	2846	1028	506.10	380.70	52	Trial: 52
JW8	NONE	1611	7	510.20	388.10	53	Trial: 53
JW8	NONE	2838	1619	509.20	390.30	53	Trial: 53
JW8	NONE	2836	7	520.70	400.00	54	Trial: 54
JW8	NONE	316	7	505.10	386.60	55	Trial: 55
JW8	NONE	775	339	502.80	343.10	55	Trial: 55
JW8	NONE	2838	796	506.90	368.10	55	Trial: 55
JW8	NONE	842	7	510.90	382.20	56	Trial: 56
JW8	NONE	2838	851	501.00	378.10	56	Trial: 56
JW8	NONE	1251	7	507.90	386.30	57	Trial: 57
JW8	NONE	1456	1261	493.70	382.30	57	Trial: 57
JW8	NONE	2838	1467	503.80	379.90	57	Trial: 57
JW8	NONE	1784	7	516.10	378.00	58	Trial: 58
JW8	NONE	2840	1796	505.60	366.60	58	Trial: 58
JW8	NONE	2829	7	508.20	376.60	59	Trial: 59
JW8	NONE	2830	7	512.10	375.30	60	Trial: 60
JW8	NONE	2834	7	512.30	384.10	61	Trial: 61
JW8	NONE	2848	7	512.90	384.70	62	Trial: 62
JW8	NONE	2829	7	498.30	389.40	63	Trial: 63
JW8	NONE	288	7	478.80	386.30	64	Trial: 64
JW8	NONE	2832	311	497.70	398.40	64	Trial: 64
JW8	NONE	2830	7	515.00	381.70	65	Trial: 65
JW8	NONE	2833	7	511.40	376.80	66	Trial: 66
JW8	NONE	1099	7	521.80	392.00	67	Trial: 67
JW8	NONE	1283	1108	511.50	390.80	67	Trial: 67
JW8	NONE	2849	1290	520.50	385.90	67	Trial: 67
JW8	NONE	1061	7	506.80	379.50	68	Trial: 68
JW8	NONE	2836	1068	503.50	386.00	68	Trial: 68
JW8	NONE	752	7	512.70	387.90	69	Trial: 69
JW8	NONE	2493	760	512.80	382.80	69	Trial: 69
JW8	NONE	2833	2518	550.00	348.90	69	Trial: 69
JW8	NONE	2833	7	511.20	375.90	70	Trial: 70
JW8	NONE	394	7	517.40	375.60	71	Trial: 71
JW8	NONE	567	421	528.20	385.30	71	Trial: 71
JW8	NONE	2833	574	512.30	374.10	71	Trial: 71
JW8	NONE	1074	7	511.00	390.80	72	Trial: 72
JW8	NONE	2206	1083	510.50	378.30	72	Trial: 72
JW8	NONE	2830	2232	502.50	321.60	72	Trial: 72
JW8	NONE	2849	7	511.70	393.40	73	Trial: 73
JW8	NONE	2848	7	512.30	380.40	74	Trial: 74
JW8	NONE	2844	7	510.20	385.60	75	Trial: 75
JW8	NONE	2829	7	503.90	381.70	76	Trial: 76
JW8	NONE	2830	7	513.90	381.10	77	Trial: 77
JW8	NONE	1559	7	511.10	382.00	78	Trial: 78
JW8	NONE	2833	1570	511.20	381.80	78	Trial: 78
JW8	NONE	2831	7	501.30	394.70	79	Trial: 79
JW8	NONE	2837	7	507.00	380.20	80	Trial: 80
JW8	NONE	667	7	509.80	391.20	81	Trial: 81
JW8	NONE	2829	678	511.30	385.40	81	Trial: 81
JW8	NONE	1197	7	516.80	382.70	82	Trial: 82
JW8	NONE	1674	1211	526.50	385.00	82	Trial: 82
JW8	NONE	2838	1681	516.40	384.40	82	Trial: 82
JW8	NONE	338	7	503.60	392.00	83	Trial: 83
JW8	NONE	470	359	541.60	346.60	83	Trial: 83
JW8	NONE	2849	493	511.00	384.80	83	Trial: 83
JW8	NONE	2837	7	504.80	392.10	84	Trial: 84
JW8	NONE	2838	7	514.30	385.80	85	Trial: 85
JW8	NONE	2838	7	509.80	390.60	86	Trial: 86
JW8	NONE	2732	7	507.30	379.80	87	Trial: 87
JW8	NONE	2837	2744	528.00	364.10	87	Trial: 87
JW8	NONE	1549	7	519.40	371.90	88	Trial: 88
JW8	NONE	1772	1558	516.00	371.90	88	Trial: 88
JW8	NONE	2833	1779	522.60	372.00	88	Trial: 88
JW8	NONE	2846	7	507.30	392.90	89	Trial: 89
JW8	NONE	2838	7	504.30	382.60	90	Trial: 90
JW8	NONE	2839	7	514.20	384.10	91	Trial: 91
JW8	NONE	1122	7	515.90	395.20	92	Trial: 92
JW8	NONE	1192	1160	531.60	465.10	92	Trial: 92
JW8	NONE	2773	1210	515.80	393.00	92	Trial: 92
JW8	NONE	2838	2788	540.70	368.40	92	Trial: 92
JW8	NONE	2840	7	515.80	389.50	93	Trial: 93
JW8	NONE	2830	7	507.00	385.00	94	Trial: 94
JW8	NONE	818	7	513.50	390.50	95	Trial: 95
JW8	NONE	934	865	531.50	595.70	95	Trial: 95
JW8	NONE	1340	987	505.10	393.70	95	Trial: 95
JW8	NONE	2848	1349	511.10	384.20	95	Trial: 95
JW8	NONE	2516	7	513.10	389.90	96	Trial: 96
JW8	NONE	2834	2527	506.00	388.80	96	Trial: 96
JW8	NONE	2838	7	517.20	388.60	97	Trial: 97
JW8	NONE	828	7	508.60	383.00	98	Trial: 98
JW8	NONE	2839	835	502.50	384.50	98	Trial: 98
JW8	NONE	2220	7	505.40	414.00	99	Trial: 99
JW8	NONE	2549	2244	461.70	443.80	99	Trial: 99
JW8	NONE	2833	2568	496.80	446.40	99	Trial: 99
JW8	NONE	2295	7	509.40	387.90	100	Trial: 100
JW8	NONE	2732	2312	486.70	380.20	100	Trial: 100
JW8	NONE	2837	2744	505.50	391.50	100	Trial: 100
JW8	NONE	1198	7	512.70	392.90	101	Trial: 101
JW8	NONE	2838	1207	504.40	393.30	101	Trial: 101
JW8	NONE	2622	7	508.60	385.30	102	Trial: 102
JW8	NONE	2839	7	511.20	377.80	103	Trial: 103
JW8	NONE	258	7	525.60	380.70	104	Trial: 104
JW8	NONE	2845	268	521.80	368.60	104	Trial: 104
JW8	NONE	1682	7	517.00	396.20	105	Trial: 105
JW8	NONE	1798	1691	522.90	391.40	105	Trial: 105
JW8	NONE	2829	1806	510.20	410.50	105	Trial: 105
JW8	NONE	1863	7	503.30	397.40	106	Trial: 106
JW8	NONE	2584	1874	492.90	434.60	106	Trial: 106
JW8	NONE	2839	2597	504.50	393.60	106	Trial: 106
JW8	NONE	1026	7	514.90	393.20	107	Trial: 107
JW8	NONE	2841	1033	507.40	397.10	107	Trial: 107
JW8	NONE	2703	7	504.60	386.70	108	Trial: 108
JW8	NONE	2839	2713	518.30	378.80	108	Trial: 108
JW8	NONE	2848	7	512.40	382.50	109	Trial: 109
JW8	NONE	331	7	500.60	412.10	110	Trial: 110
JW8	NONE	1733	343	506.20	394.30	110	Trial: 110
JW8	NONE	2831	1741	504.00	391.60	110	Trial: 110
JW8	NONE	2546	7	509.40	388.60	111	Trial: 111
JW8	NONE	2819	2554	517.30	408.40	111	Trial: 111
JW8	NONE	237	7	521.70	387.10	112	Trial: 112
JW8	NONE	2667	245	505.70	389.00	112	Trial: 112
JW8	NONE	2842	2686	457.80	407.50	112	Trial: 112
JW8	NONE	62	7	508.50	394.00	113	Trial: 113
JW8	NONE	2040	72	513.40	394.20	113	Trial: 113
JW8	NONE	2801	2051	512.50	407.20	113	Trial: 113
JW8	NONE	1816	7	506.30	384.10	114	Trial: 114
JW8	NONE	2750	1826	494.40	383.10	114	Trial: 114
JW8	NONE	2836	2763	511.30	372.90	114	Trial: 114
JW8	NONE	2161	7	514.40	377.00	115	Trial: 115
JW8	NONE	2840	2170	514.00	381.20	115	Trial: 115
JW8	NONE	2839	7	517.30	396.60	116	Trial: 116
JW8	NONE	319	7	512.50	384.70	117	Trial: 117
JW8	NONE	452	343	551.80	356.50	117	Trial: 117
JW8	NONE	2837	475	510.80	395.10	117	Trial: 117
JW8	NONE	2848	7	510.30	380.40	118	Trial: 118
JW8	NONE	2835	7	510.60	386.90	119	Trial: 119
JW8	NONE	2038	7	510.80	380.10	120	Trial: 120
JW8	NONE	2832	2045	513.90	382.10	120	Trial: 120
JW8	NONE	2836	7	508.10	389.60	121	Trial: 121
JW8	NONE	1346	7	511.10	385.10	122	Trial: 122
JW8	NONE	2840	1354	509.30	383.40	122	Trial: 122
JW8	NONE	2842	7	506.70	416.10	123	Trial: 123
JW8	NONE	2836	7	515.20	376.30	124	Trial: 124
JW8	NONE	2837	7	523.00	388.50	125	Trial: 125
JW8	NONE	1194	7	498.70	410.90	126	Trial: 126
JW8	NONE	2839	1201	504.00	407.30	126	Trial: 126
JW8	NONE	2834	7	510.70	392.60	127	Trial: 127
JW8	NONE	2830	7	511.10	392.40	128	Trial: 128
