RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_END	CURRENT_FIX_START	CURRENT_FIX_X	CURRENT_FIX_Y	TRIAL_INDEX	TRIAL_LABEL
KH18	NONE	3804	7	521.90	363.90	1	Trial: 1
KH18	NONE	1121	7	514.70	385.90	2	Trial: 2
KH18	NONE	2015	1131	513.80	383.80	2	Trial: 2
KH18	NONE	2444	2039	575.30	369.10	2	Trial: 2
KH18	NONE	2616	2469	496.60	397.80	2	Trial: 2
KH18	NONE	3792	2630	516.70	389.00	2	Trial: 2
KH18	NONE	3800	7	518.70	377.00	3	Trial: 3
KH18	AFTER	160	7	511.20	346.50	4	Trial: 4
KH18	BEFORE	569	461	530.60	444.10	4	Trial: 4
KH18	NONE	3801	578	518.90	365.40	4	Trial: 4
KH18	NONE	1420	7	510.10	355.30	5	Trial: 5
KH18	NONE	1570	1435	511.20	362.60	5	Trial: 5
KH18	NONE	3687	1581	515.00	343.70	5	Trial: 5
KH18	NONE	3792	3711	491.70	290.90	5	Trial: 5
KH18	NONE	3792	7	517.70	334.70	6	Trial: 6
KH18	NONE	275	7	514.20	381.70	7	Trial: 7
KH18	NONE	489	287	529.80	383.50	7	Trial: 7
KH18	AFTER	680	513	485.50	389.70	7	Trial: 7
KH18	BEFORE	3795	1187	496.90	380.20	7	Trial: 7
KH18	NONE	1062	7	510.00	379.30	8	Trial: 8
KH18	AFTER	1128	1072	499.90	358.60	8	Trial: 8
KH18	BEFORE	1543	1450	512.10	658.20	8	Trial: 8
KH18	NONE	3794	1565	513.10	374.50	8	Trial: 8
KH18	NONE	230	7	511.10	378.70	9	Trial: 9
KH18	NONE	606	252	550.20	393.20	9	Trial: 9
KH18	NONE	1556	616	555.40	395.60	9	Trial: 9
KH18	NONE	3792	1578	511.40	333.10	9	Trial: 9
KH18	NONE	281	7	516.50	365.40	10	Trial: 10
KH18	AFTER	1019	304	552.20	374.50	10	Trial: 10
KH18	BEFORE	1482	1372	585.90	684.40	10	Trial: 10
KH18	NONE	1707	1518	499.30	500.30	10	Trial: 10
KH18	NONE	3088	1715	516.50	375.60	10	Trial: 10
KH18	NONE	3701	3111	468.10	285.60	10	Trial: 10
KH18	NONE	3794	3711	460.70	266.70	10	Trial: 10
KH18	AFTER	1157	7	513.40	345.90	11	Trial: 11
KH18	BEFORE	2878	1499	525.40	376.80	11	Trial: 11
KH18	NONE	3791	2896	561.70	272.20	11	Trial: 11
KH18	NONE	3793	7	528.90	337.10	12	Trial: 12
KH18	NONE	289	7	495.90	377.40	13	Trial: 13
KH18	NONE	665	306	510.20	351.60	13	Trial: 13
KH18	NONE	3792	688	513.00	402.70	13	Trial: 13
KH18	AFTER	1010	7	511.30	388.70	14	Trial: 14
KH18	BEFORE	3801	1448	516.20	390.20	14	Trial: 14
KH18	NONE	3800	7	516.40	392.80	15	Trial: 15
KH18	AFTER	926	7	513.10	381.00	16	Trial: 16
KH18	BEFORE	1409	1314	508.00	552.80	16	Trial: 16
KH18	NONE	3798	1416	520.90	416.30	16	Trial: 16
KH18	AFTER	577	7	512.00	383.30	17	Trial: 17
KH18	BEFORE	1145	973	483.50	349.60	17	Trial: 17
KH18	NONE	1759	1163	486.90	373.70	17	Trial: 17
KH18	NONE	3794	1782	490.40	370.40	17	Trial: 17
KH18	NONE	233	7	513.10	379.50	18	Trial: 18
KH18	NONE	463	257	462.20	381.00	18	Trial: 18
KH18	AFTER	1097	486	507.80	386.00	18	Trial: 18
KH18	BEFORE	1862	1786	513.20	571.50	18	Trial: 18
KH18	NONE	3792	1887	508.40	428.80	18	Trial: 18
KH18	AFTER	859	7	505.30	377.60	19	Trial: 19
KH18	BEFORE	1594	1469	509.70	466.50	19	Trial: 19
KH18	NONE	3575	1601	507.50	389.40	19	Trial: 19
KH18	NONE	3792	3599	560.10	412.70	19	Trial: 19
KH18	NONE	237	7	512.70	369.40	20	Trial: 20
KH18	AFTER	902	255	540.70	369.60	20	Trial: 20
KH18	BEFORE	1425	1269	564.50	595.70	20	Trial: 20
KH18	NONE	1725	1451	505.60	439.00	20	Trial: 20
KH18	NONE	2324	1746	531.30	399.10	20	Trial: 20
KH18	NONE	3793	2344	564.00	384.70	20	Trial: 20
KH18	NONE	318	7	506.10	389.40	21	Trial: 21
KH18	AFTER	3000	327	525.30	392.30	21	Trial: 21
KH18	BEFORE	3547	3280	593.70	463.30	21	Trial: 21
KH18	NONE	3799	3558	572.10	425.90	21	Trial: 21
KH18	NONE	2551	7	515.00	367.20	22	Trial: 22
KH18	AFTER	3100	2567	502.80	367.20	22	Trial: 22
KH18	BEFORE	3714	3432	509.60	360.40	22	Trial: 22
KH18	NONE	3799	3739	516.10	381.00	22	Trial: 22
KH18	NONE	3538	7	515.80	378.80	23	Trial: 23
KH18	AFTER	1197	7	513.30	393.70	24	Trial: 24
KH18	BEFORE	3792	1767	513.40	393.60	24	Trial: 24
KH18	NONE	3798	7	516.20	381.90	25	Trial: 25
KH18	AFTER	682	7	513.50	382.50	26	Trial: 26
KH18	BEFORE	1143	1064	478.10	508.50	26	Trial: 26
KH18	NONE	1638	1151	501.10	407.30	26	Trial: 26
KH18	NONE	1773	1660	478.90	405.30	26	Trial: 26
KH18	NONE	3792	1797	508.30	381.20	26	Trial: 26
KH18	NONE	3798	7	516.00	388.00	27	Trial: 27
KH18	NONE	3797	7	507.00	375.60	28	Trial: 28
KH18	AFTER	616	7	510.10	385.20	29	Trial: 29
KH18	BEFORE	1090	893	515.10	417.60	29	Trial: 29
KH18	NONE	3792	1099	509.40	373.50	29	Trial: 29
KH18	AFTER	1026	7	515.40	389.40	30	Trial: 30
KH18	BEFORE	1585	1425	511.80	617.70	30	Trial: 30
KH18	NONE	3800	1603	510.40	476.10	30	Trial: 30
KH18	NONE	3792	7	515.00	388.20	31	Trial: 31
KH18	NONE	3800	7	518.40	380.80	32	Trial: 32
KH18	AFTER	845	7	511.10	387.10	33	Trial: 33
KH18	BEFORE	1533	1438	521.60	543.90	33	Trial: 33
KH18	AFTER	3457	1543	514.60	404.40	33	Trial: 33
KH18	BEFORE	3795	3759	545.90	602.50	33	Trial: 33
KH18	NONE	246	7	490.80	389.40	34	Trial: 34
KH18	AFTER	795	256	508.10	389.80	34	Trial: 34
KH18	BEFORE	1263	1124	510.60	499.40	34	Trial: 34
KH18	NONE	3791	1273	513.10	401.40	34	Trial: 34
KH18	NONE	541	7	516.10	340.20	35	Trial: 35
KH18	AFTER	768	553	521.40	350.90	35	Trial: 35
KH18	BEFORE	3254	1345	519.60	335.20	35	Trial: 35
KH18	NONE	3792	3285	496.50	371.90	35	Trial: 35
KH18	NONE	1776	7	515.10	372.40	36	Trial: 36
KH18	NONE	3794	1798	548.50	375.10	36	Trial: 36
KH18	NONE	3801	7	510.30	390.20	37	Trial: 37
KH18	NONE	243	7	580.20	384.30	38	Trial: 38
KH18	AFTER	2866	267	535.00	376.20	38	Trial: 38
KH18	BOTH	3183	3151	595.90	494.90	38	Trial: 38
KH18	BEFORE	3687	3520	585.40	388.70	38	Trial: 38
KH18	NONE	3801	3710	539.30	400.60	38	Trial: 38
KH18	NONE	3800	7	512.20	390.80	39	Trial: 39
KH18	NONE	3796	7	521.20	408.30	40	Trial: 40
KH18	NONE	3801	7	518.50	388.40	41	Trial: 41
KH18	NONE	250	7	498.60	333.90	42	Trial: 42
KH18	NONE	3792	265	522.20	363.30	42	Trial: 42
KH18	AFTER	2971	7	511.00	375.00	43	Trial: 43
KH18	BEFORE	3794	3334	582.10	317.00	43	Trial: 43
KH18	NONE	1088	7	512.60	379.20	44	Trial: 44
KH18	NONE	1262	1099	499.50	357.60	44	Trial: 44
KH18	NONE	3794	1270	510.60	364.20	44	Trial: 44
KH18	AFTER	472	7	513.80	352.90	45	Trial: 45
KH18	BEFORE	2510	859	520.30	339.40	45	Trial: 45
KH18	NONE	3794	2536	467.20	314.00	45	Trial: 45
KH18	NONE	1068	7	509.00	387.50	46	Trial: 46
KH18	NONE	3527	1078	506.90	386.40	46	Trial: 46
KH18	AFTER	2960	7	508.60	372.90	47	Trial: 47
KH18	BEFORE	3797	3594	479.70	542.00	47	Trial: 47
KH18	NONE	1179	7	499.70	357.60	48	Trial: 48
KH18	AFTER	1497	1393	485.60	424.10	48	Trial: 48
KH18	BEFORE	3793	1829	515.60	329.50	48	Trial: 48
KH18	AFTER	588	7	513.60	382.90	49	Trial: 49
KH18	BEFORE	1192	930	518.20	373.20	49	Trial: 49
KH18	NONE	2761	1199	517.20	375.60	49	Trial: 49
KH18	NONE	3795	2780	522.30	332.00	49	Trial: 49
KH18	NONE	254	7	514.20	382.50	50	Trial: 50
KH18	NONE	530	270	484.20	382.40	50	Trial: 50
KH18	AFTER	657	547	507.70	388.70	50	Trial: 50
KH18	BEFORE	1165	1002	525.30	377.40	50	Trial: 50
KH18	NONE	3791	1178	508.10	378.30	50	Trial: 50
KH18	AFTER	688	7	508.70	401.40	51	Trial: 51
KH18	BEFORE	1255	1106	537.20	477.20	51	Trial: 51
KH18	NONE	3791	1272	509.60	365.10	51	Trial: 51
KH18	AFTER	1080	7	519.00	399.30	52	Trial: 52
KH18	BEFORE	3797	1457	520.70	415.40	52	Trial: 52
KH18	NONE	278	7	514.00	372.90	53	Trial: 53
KH18	AFTER	882	291	534.80	380.30	53	Trial: 53
KH18	BEFORE	1440	1258	518.70	585.10	53	Trial: 53
KH18	NONE	3419	1457	508.10	557.80	53	Trial: 53
KH18	NONE	3529	3463	536.20	693.70	53	Trial: 53
KH18	NONE	282	7	515.20	372.60	54	Trial: 54
KH18	NONE	1070	293	501.60	382.70	54	Trial: 54
KH18	NONE	3628	1087	518.60	382.20	54	Trial: 54
KH18	NONE	3723	3646	503.70	380.30	54	Trial: 54
KH18	NONE	241	7	510.30	376.00	55	Trial: 55
KH18	AFTER	436	266	474.00	325.30	55	Trial: 55
KH18	BEFORE	901	744	531.90	583.40	55	Trial: 55
KH18	NONE	3800	919	514.00	450.30	55	Trial: 55
KH18	NONE	347	7	506.90	380.00	56	Trial: 56
KH18	NONE	1140	360	493.50	365.80	56	Trial: 56
KH18	NONE	1213	1186	492.60	528.10	56	Trial: 56
KH18	AFTER	1427	1224	498.70	414.50	56	Trial: 56
KH18	BEFORE	3800	1801	507.20	385.40	56	Trial: 56
KH18	AFTER	2770	7	510.90	389.90	57	Trial: 57
KH18	BEFORE	3791	3437	604.80	438.90	57	Trial: 57
KH18	NONE	289	7	500.30	338.50	58	Trial: 58
KH18	NONE	3791	315	522.50	385.00	58	Trial: 58
KH18	AFTER	1284	7	516.80	373.90	59	Trial: 59
KH18	BEFORE	3801	1619	518.70	404.10	59	Trial: 59
KH18	NONE	288	7	508.60	380.20	60	Trial: 60
KH18	NONE	1178	301	497.80	376.40	60	Trial: 60
KH18	NONE	1403	1189	494.40	365.20	60	Trial: 60
KH18	AFTER	3141	1426	515.30	366.90	60	Trial: 60
KH18	BEFORE	3800	3671	507.70	745.30	60	Trial: 60
KH18	AFTER	655	7	510.10	392.80	61	Trial: 61
KH18	BEFORE	3791	980	512.50	407.80	61	Trial: 61
KH18	NONE	1280	7	516.10	379.70	62	Trial: 62
KH18	NONE	1427	1300	484.30	409.00	62	Trial: 62
KH18	NONE	1485	1447	483.70	463.50	62	Trial: 62
KH18	AFTER	2927	1497	517.60	408.00	62	Trial: 62
KH18	BEFORE	3792	3479	523.20	575.40	62	Trial: 62
KH18	NONE	325	7	511.20	377.80	63	Trial: 63
KH18	AFTER	682	335	531.30	374.80	63	Trial: 63
KH18	BEFORE	3801	1014	526.20	397.70	63	Trial: 63
KH18	NONE	280	7	513.50	366.50	64	Trial: 64
KH18	NONE	531	302	478.90	342.30	64	Trial: 64
KH18	AFTER	711	542	495.00	342.10	64	Trial: 64
KH18	BEFORE	1170	1026	543.60	83.20	64	Trial: 64
KH18	NONE	3799	1194	555.90	-2.20	64	Trial: 64
KH18	NONE	189	7	474.20	185.60	65	Trial: 65
KH18	NONE	500	227	498.70	331.00	65	Trial: 65
KH18	NONE	697	516	482.20	346.10	65	Trial: 65
KH18	AFTER	1061	705	491.90	354.90	65	Trial: 65
KH18	BEFORE	1465	1406	496.50	465.40	65	Trial: 65
KH18	NONE	1735	1481	500.70	360.90	65	Trial: 65
KH18	NONE	3794	1745	495.60	346.30	65	Trial: 65
KH18	NONE	247	7	514.90	382.70	66	Trial: 66
KH18	NONE	452	258	503.50	383.30	66	Trial: 66
KH18	NONE	2102	461	520.10	389.80	66	Trial: 66
KH18	NONE	3493	2109	521.20	390.70	66	Trial: 66
KH18	NONE	3799	7	512.30	390.20	67	Trial: 67
KH18	NONE	318	7	509.10	384.00	68	Trial: 68
KH18	NONE	969	337	528.10	362.80	68	Trial: 68
KH18	AFTER	1062	987	510.60	382.60	68	Trial: 68
KH18	BEFORE	3791	1460	522.20	375.00	68	Trial: 68
KH18	NONE	691	7	509.20	379.50	69	Trial: 69
KH18	NONE	1007	704	484.00	399.20	69	Trial: 69
KH18	NONE	1662	1020	472.00	605.10	69	Trial: 69
KH18	NONE	3792	1685	514.70	447.90	69	Trial: 69
KH18	NONE	831	7	519.70	389.40	70	Trial: 70
KH18	NONE	1036	852	480.00	386.90	70	Trial: 70
KH18	NONE	2084	1055	511.10	386.80	70	Trial: 70
KH18	NONE	3350	2092	519.30	392.30	70	Trial: 70
KH18	NONE	3793	3369	490.00	407.00	70	Trial: 70
KH18	NONE	223	7	515.20	393.50	71	Trial: 71
KH18	NONE	440	240	506.20	366.60	71	Trial: 71
KH18	AFTER	1213	453	510.90	387.60	71	Trial: 71
