RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_END	CURRENT_FIX_START	CURRENT_FIX_X	CURRENT_FIX_Y	TRIAL_INDEX	TRIAL_LABEL
FC21	NONE	3791	7	520.10	389.60	1	Trial: 1
FC21	NONE	3792	7	518.80	388.70	2	Trial: 2
FC21	NONE	618	7	512.40	383.70	3	Trial: 3
FC21	NONE	3791	628	512.00	383.20	3	Trial: 3
FC21	NONE	3792	7	517.90	388.90	4	Trial: 4
FC21	NONE	3799	7	511.60	380.50	5	Trial: 5
FC21	NONE	3792	7	512.80	380.00	6	Trial: 6
FC21	NONE	3792	7	513.50	383.20	7	Trial: 7
FC21	NONE	3792	7	513.90	375.10	8	Trial: 8
FC21	AFTER	457	7	513.00	367.00	9	Trial: 9
FC21	BEFORE	3792	778	510.50	365.50	9	Trial: 9
FC21	AFTER	800	7	522.20	366.80	10	Trial: 10
FC21	BEFORE	3790	1043	520.50	365.20	10	Trial: 10
FC21	NONE	1276	7	509.60	390.00	11	Trial: 11
FC21	NONE	3792	1285	516.90	382.70	11	Trial: 11
FC21	NONE	3793	7	508.40	360.80	12	Trial: 12
FC21	NONE	3792	7	517.90	381.00	13	Trial: 13
FC21	AFTER	763	7	506.80	371.40	14	Trial: 14
FC21	BEFORE	3719	1048	508.10	361.00	14	Trial: 14
FC21	NONE	3792	3726	501.40	334.90	14	Trial: 14
FC21	NONE	3671	7	523.50	414.20	15	Trial: 15
FC21	NONE	3792	3684	511.80	419.10	15	Trial: 15
FC21	NONE	3792	7	515.60	389.40	16	Trial: 16
FC21	NONE	3792	7	514.80	373.30	17	Trial: 17
FC21	NONE	3791	7	507.30	378.00	18	Trial: 18
FC21	NONE	1656	7	512.10	389.70	19	Trial: 19
FC21	NONE	1858	1667	501.30	397.10	19	Trial: 19
FC21	NONE	3791	1867	509.90	388.00	19	Trial: 19
FC21	NONE	3792	7	514.70	374.70	20	Trial: 20
FC21	NONE	3794	7	521.60	374.00	21	Trial: 21
FC21	NONE	3792	7	515.20	385.80	22	Trial: 22
FC21	NONE	3792	7	509.50	392.80	23	Trial: 23
FC21	NONE	3792	7	514.60	365.60	24	Trial: 24
FC21	NONE	3792	7	507.30	396.00	25	Trial: 25
FC21	AFTER	687	7	512.40	373.10	26	Trial: 26
FC21	BEFORE	3792	1019	509.70	360.10	26	Trial: 26
FC21	NONE	3792	7	518.90	393.10	27	Trial: 27
FC21	NONE	3793	7	511.90	407.00	28	Trial: 28
FC21	NONE	3792	7	513.10	386.00	29	Trial: 29
FC21	NONE	3792	7	509.70	358.40	30	Trial: 30
FC21	NONE	3610	7	516.70	376.80	31	Trial: 31
FC21	NONE	3791	3620	508.30	371.40	31	Trial: 31
FC21	NONE	3792	7	515.40	376.70	32	Trial: 32
FC21	NONE	982	7	514.80	376.40	33	Trial: 33
FC21	NONE	3729	992	519.30	382.60	33	Trial: 33
FC21	NONE	3792	3737	530.60	397.90	33	Trial: 33
FC21	NONE	3792	7	511.10	414.00	34	Trial: 34
FC21	NONE	414	7	515.60	419.00	35	Trial: 35
FC21	NONE	1760	424	518.40	427.70	35	Trial: 35
FC21	NONE	3792	1767	522.00	455.70	35	Trial: 35
FC21	NONE	1841	7	524.90	467.60	36	Trial: 36
FC21	NONE	3088	1848	529.30	554.70	36	Trial: 36
FC21	NONE	3793	3110	531.40	587.30	36	Trial: 36
FC21	NONE	1245	7	521.50	359.50	37	Trial: 37
FC21	NONE	3792	1255	529.00	403.10	37	Trial: 37
FC21	NONE	3793	7	518.50	442.00	38	Trial: 38
FC21	NONE	3801	7	528.90	381.30	39	Trial: 39
FC21	NONE	1630	7	514.50	379.10	40	Trial: 40
FC21	NONE	2723	1641	523.60	432.70	40	Trial: 40
FC21	NONE	3593	2730	527.90	394.90	40	Trial: 40
FC21	NONE	3730	3706	543.30	379.80	40	Trial: 40
FC21	NONE	3792	7	504.70	413.30	41	Trial: 41
FC21	NONE	3792	7	513.80	383.00	42	Trial: 42
FC21	NONE	3792	7	513.70	391.70	43	Trial: 43
FC21	NONE	3792	7	519.20	381.70	44	Trial: 44
FC21	NONE	3792	7	509.80	383.20	45	Trial: 45
FC21	NONE	1527	7	499.10	380.40	46	Trial: 46
FC21	NONE	2052	1536	519.10	351.30	46	Trial: 46
FC21	NONE	2467	2445	565.20	383.60	46	Trial: 46
FC21	NONE	3793	2501	503.10	491.80	46	Trial: 46
FC21	NONE	396	7	511.10	389.00	47	Trial: 47
FC21	NONE	2554	406	516.30	374.90	47	Trial: 47
FC21	NONE	2721	2563	511.60	373.80	47	Trial: 47
FC21	NONE	3326	2729	510.10	375.80	47	Trial: 47
FC21	NONE	3792	3335	515.90	374.10	47	Trial: 47
FC21	NONE	3792	7	523.20	438.60	48	Trial: 48
FC21	AFTER	1697	7	511.80	374.20	49	Trial: 49
FC21	BEFORE	2183	1931	500.40	350.60	49	Trial: 49
FC21	NONE	3792	2190	511.00	392.30	49	Trial: 49
FC21	NONE	3792	7	515.60	408.70	50	Trial: 50
FC21	NONE	3279	7	509.30	513.60	51	Trial: 51
FC21	NONE	3535	3295	517.70	610.30	51	Trial: 51
FC21	NONE	3619	3597	522.90	652.90	51	Trial: 51
FC21	NONE	3388	7	509.90	382.10	52	Trial: 52
FC21	NONE	3468	3427	538.20	525.40	52	Trial: 52
FC21	AFTER	1860	7	515.90	363.80	53	Trial: 53
FC21	BEFORE	3791	2044	520.00	343.80	53	Trial: 53
FC21	NONE	1918	7	517.00	540.00	54	Trial: 54
FC21	NONE	2345	1935	503.70	638.60	54	Trial: 54
FC21	NONE	2455	2387	498.30	628.30	54	Trial: 54
FC21	NONE	3000	2465	510.00	673.00	54	Trial: 54
FC21	NONE	3198	3024	517.00	721.80	54	Trial: 54
FC21	NONE	3399	3317	518.60	765.20	54	Trial: 54
FC21	NONE	3429	3409	526.70	776.50	54	Trial: 54
FC21	NONE	3507	3451	524.30	791.60	54	Trial: 54
FC21	NONE	1239	7	506.80	381.80	55	Trial: 55
FC21	NONE	3792	1247	519.70	420.20	55	Trial: 55
FC21	AFTER	365	7	521.20	384.30	56	Trial: 56
FC21	BEFORE	1004	614	511.60	375.70	56	Trial: 56
FC21	NONE	3792	1012	512.60	382.30	56	Trial: 56
FC21	NONE	2185	7	509.20	376.00	57	Trial: 57
FC21	NONE	3792	2196	511.60	364.30	57	Trial: 57
FC21	NONE	2184	7	516.90	381.50	58	Trial: 58
FC21	NONE	3626	2202	521.60	466.50	58	Trial: 58
FC21	NONE	3791	3647	526.30	484.00	58	Trial: 58
FC21	NONE	3792	7	522.80	412.10	59	Trial: 59
FC21	AFTER	630	7	513.70	383.80	60	Trial: 60
FC21	BEFORE	1218	899	505.30	355.30	60	Trial: 60
FC21	NONE	3345	1228	516.40	387.50	60	Trial: 60
FC21	NONE	3792	3352	523.80	486.20	60	Trial: 60
FC21	AFTER	853	7	510.50	391.90	61	Trial: 61
FC21	BEFORE	3345	1038	506.90	396.70	61	Trial: 61
FC21	NONE	3792	3357	512.40	520.50	61	Trial: 61
FC21	NONE	2329	7	512.30	390.10	62	Trial: 62
FC21	NONE	3792	2338	505.70	389.10	62	Trial: 62
FC21	NONE	3802	7	514.90	388.30	63	Trial: 63
FC21	NONE	2142	7	510.80	395.60	64	Trial: 64
FC21	NONE	3792	2153	519.20	393.50	64	Trial: 64
FC21	NONE	3802	7	517.00	448.70	65	Trial: 65
FC21	NONE	3791	7	508.80	451.00	66	Trial: 66
FC21	NONE	360	7	518.20	387.70	67	Trial: 67
FC21	NONE	3671	367	515.70	396.30	67	Trial: 67
FC21	NONE	3792	3686	512.70	469.10	67	Trial: 67
FC21	NONE	3792	7	529.20	327.90	68	Trial: 68
FC21	AFTER	608	7	515.30	379.10	69	Trial: 69
FC21	BEFORE	3791	876	515.40	343.60	69	Trial: 69
FC21	NONE	275	7	512.30	406.30	70	Trial: 70
FC21	NONE	2656	297	504.60	367.70	70	Trial: 70
FC21	NONE	2745	2679	507.80	417.10	70	Trial: 70
FC21	NONE	2815	2767	505.50	424.70	70	Trial: 70
FC21	NONE	3318	3118	611.60	485.20	70	Trial: 70
FC21	NONE	3389	3342	612.60	493.90	70	Trial: 70
FC21	NONE	3462	3419	609.50	497.90	70	Trial: 70
FC21	NONE	3735	3515	612.70	500.60	70	Trial: 70
FC21	NONE	2425	7	518.00	407.80	71	Trial: 71
FC21	NONE	2476	2447	526.80	485.60	71	Trial: 71
FC21	NONE	2525	2498	526.30	491.70	71	Trial: 71
FC21	NONE	2569	2547	525.70	500.40	71	Trial: 71
FC21	NONE	2616	2594	526.90	504.90	71	Trial: 71
FC21	NONE	2683	2646	528.40	509.90	71	Trial: 71
FC21	NONE	3792	7	513.20	406.00	72	Trial: 72
FC21	NONE	3792	7	509.90	418.90	73	Trial: 73
FC21	NONE	2369	7	503.40	407.40	74	Trial: 74
FC21	NONE	2600	2379	497.90	436.20	74	Trial: 74
FC21	NONE	3792	2609	499.60	412.90	74	Trial: 74
FC21	NONE	1227	7	515.10	381.50	75	Trial: 75
FC21	NONE	3792	1236	519.10	361.60	75	Trial: 75
FC21	NONE	1361	7	515.30	377.30	76	Trial: 76
FC21	NONE	3792	1370	517.00	377.40	76	Trial: 76
FC21	NONE	3793	7	511.20	428.80	77	Trial: 77
FC21	NONE	3792	7	513.10	379.50	78	Trial: 78
FC21	NONE	3792	7	519.80	398.90	79	Trial: 79
FC21	NONE	1283	7	516.60	382.60	80	Trial: 80
FC21	NONE	3791	1291	513.50	378.00	80	Trial: 80
FC21	NONE	2105	7	498.00	389.00	81	Trial: 81
FC21	NONE	3791	2118	520.80	376.70	81	Trial: 81
FC21	NONE	3792	7	522.40	432.50	82	Trial: 82
FC21	NONE	2702	7	504.90	381.70	83	Trial: 83
FC21	NONE	3792	2715	500.20	390.80	83	Trial: 83
FC21	NONE	3793	7	513.50	387.40	84	Trial: 84
FC21	NONE	243	7	532.80	325.60	85	Trial: 85
FC21	NONE	3797	255	520.60	329.10	85	Trial: 85
FC21	NONE	3792	7	511.90	394.20	86	Trial: 86
FC21	NONE	3792	7	521.80	364.90	87	Trial: 87
FC21	NONE	3252	7	518.00	375.30	88	Trial: 88
FC21	NONE	3494	3274	531.50	470.50	88	Trial: 88
FC21	NONE	3630	3519	532.30	469.40	88	Trial: 88
FC21	NONE	3724	3652	533.90	472.50	88	Trial: 88
FC21	NONE	3792	3747	535.20	473.70	88	Trial: 88
FC21	NONE	1131	7	513.60	388.60	89	Trial: 89
FC21	NONE	2202	1138	508.80	468.50	89	Trial: 89
FC21	NONE	2378	2246	512.30	502.00	89	Trial: 89
FC21	NONE	2440	2400	521.80	535.80	89	Trial: 89
FC21	NONE	2511	2468	516.80	567.80	89	Trial: 89
FC21	NONE	2661	2574	515.10	591.40	89	Trial: 89
FC21	NONE	2714	2690	512.80	597.50	89	Trial: 89
FC21	NONE	2777	2736	514.20	591.30	89	Trial: 89
FC21	NONE	2925	2831	516.00	565.20	89	Trial: 89
FC21	NONE	3214	3019	518.00	584.60	89	Trial: 89
FC21	NONE	3792	3308	514.10	656.10	89	Trial: 89
FC21	NONE	2925	7	516.90	362.70	90	Trial: 90
FC21	NONE	3793	2937	522.90	384.50	90	Trial: 90
FC21	NONE	2554	7	508.80	365.20	91	Trial: 91
FC21	NONE	2745	2577	514.10	399.70	91	Trial: 91
FC21	NONE	2774	2751	514.20	407.40	91	Trial: 91
FC21	NONE	2848	2798	517.90	408.20	91	Trial: 91
FC21	NONE	2965	2911	518.00	419.20	91	Trial: 91
FC21	NONE	3086	3026	514.60	416.60	91	Trial: 91
FC21	NONE	3140	3108	515.60	422.40	91	Trial: 91
FC21	NONE	3196	3162	512.80	435.00	91	Trial: 91
FC21	NONE	3306	3271	513.50	438.10	91	Trial: 91
FC21	NONE	3363	3328	514.60	440.50	91	Trial: 91
