RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y	TRIAL_INDEX	TRIAL_LABEL
CT1ExN6	NONE	609.40	546.70	1	Trial: 1
CT1ExN6	NONE	641.30	531.60	1	Trial: 1
CT1ExN6	NONE	620.80	538.40	2	Trial: 2
CT1ExN6	NONE	632.00	541.20	2	Trial: 2
CT1ExN6	NONE	633.70	545.90	3	Trial: 3
CT1ExN6	NONE	641.10	555.20	4	Trial: 4
CT1ExN6	NONE	629.90	552.00	4	Trial: 4
CT1ExN6	NONE	626.30	546.50	5	Trial: 5
CT1ExN6	NONE	605.30	548.80	5	Trial: 5
CT1ExN6	NONE	626.80	545.70	5	Trial: 5
CT1ExN6	NONE	632.60	536.40	6	Trial: 6
CT1ExN6	NONE	650.20	530.80	7	Trial: 7
CT1ExN6	NONE	629.10	548.30	7	Trial: 7
CT1ExN6	NONE	659.50	556.80	8	Trial: 8
CT1ExN6	NONE	640.30	553.00	8	Trial: 8
CT1ExN6	NONE	636.80	546.60	8	Trial: 8
CT1ExN6	NONE	639.20	553.70	9	Trial: 9
CT1ExN6	NONE	626.40	555.50	9	Trial: 9
CT1ExN6	NONE	630.60	560.90	10	Trial: 10
CT1ExN6	NONE	654.00	560.10	11	Trial: 11
CT1ExN6	NONE	632.40	554.00	11	Trial: 11
CT1ExN6	NONE	585.10	550.00	12	Trial: 12
CT1ExN6	NONE	635.80	552.50	12	Trial: 12
CT1ExN6	NONE	626.70	553.50	13	Trial: 13
CT1ExN6	NONE	720.20	541.90	13	Trial: 13
CT1ExN6	NONE	614.60	572.80	14	Trial: 14
CT1ExN6	NONE	609.70	577.00	14	Trial: 14
CT1ExN6	NONE	628.70	563.90	14	Trial: 14
CT1ExN6	NONE	615.50	574.00	15	Trial: 15
CT1ExN6	NONE	633.20	556.70	15	Trial: 15
CT1ExN6	NONE	634.00	563.50	15	Trial: 15
CT1ExN6	NONE	608.40	561.10	16	Trial: 16
CT1ExN6	NONE	624.10	555.30	16	Trial: 16
CT1ExN6	NONE	630.60	549.80	16	Trial: 16
CT1ExN6	NONE	630.00	561.40	16	Trial: 16
CT1ExN6	NONE	641.40	552.10	16	Trial: 16
CT1ExN6	NONE	658.30	550.10	17	Trial: 17
CT1ExN6	NONE	627.30	549.90	17	Trial: 17
CT1ExN6	NONE	648.60	560.40	18	Trial: 18
CT1ExN6	NONE	626.90	551.10	18	Trial: 18
CT1ExN6	NONE	654.80	553.30	19	Trial: 19
CT1ExN6	NONE	639.80	557.00	19	Trial: 19
CT1ExN6	NONE	625.80	549.50	19	Trial: 19
CT1ExN6	NONE	634.60	554.10	20	Trial: 20
CT1ExN6	NONE	625.70	553.60	20	Trial: 20
CT1ExN6	NONE	638.40	561.30	21	Trial: 21
CT1ExN6	NONE	627.90	560.20	21	Trial: 21
CT1ExN6	NONE	615.00	558.00	22	Trial: 22
CT1ExN6	NONE	622.50	556.30	22	Trial: 22
CT1ExN6	NONE	613.30	570.00	22	Trial: 22
CT1ExN6	NONE	618.70	555.00	23	Trial: 23
CT1ExN6	NONE	600.20	560.10	23	Trial: 23
CT1ExN6	NONE	625.80	557.20	23	Trial: 23
CT1ExN6	NONE	656.00	539.60	24	Trial: 24
CT1ExN6	NONE	626.80	552.90	24	Trial: 24
CT1ExN6	NONE	650.60	558.00	25	Trial: 25
CT1ExN6	NONE	628.30	554.80	25	Trial: 25
CT1ExN6	NONE	618.70	553.90	26	Trial: 26
CT1ExN6	NONE	630.10	550.00	26	Trial: 26
CT1ExN6	NONE	629.10	559.80	27	Trial: 27
CT1ExN6	NONE	621.90	559.60	28	Trial: 28
CT1ExN6	NONE	628.80	560.80	28	Trial: 28
CT1ExN6	NONE	651.20	556.20	29	Trial: 29
CT1ExN6	NONE	635.70	555.30	29	Trial: 29
CT1ExN6	NONE	650.20	554.10	30	Trial: 30
CT1ExN6	NONE	636.90	550.80	30	Trial: 30
CT1ExN6	NONE	797.20	535.90	30	Trial: 30
CT1ExN6	NONE	862.20	529.90	30	Trial: 30
CT1ExN6	NONE	608.90	563.90	31	Trial: 31
CT1ExN6	NONE	630.70	564.90	31	Trial: 31
CT1ExN6	NONE	661.60	582.60	32	Trial: 32
CT1ExN6	NONE	651.70	569.30	32	Trial: 32
CT1ExN6	NONE	627.30	553.20	32	Trial: 32
CT1ExN6	NONE	647.90	558.80	33	Trial: 33
CT1ExN6	NONE	632.10	555.40	33	Trial: 33
CT1ExN6	NONE	629.50	556.60	34	Trial: 34
CT1ExN6	NONE	602.60	560.90	34	Trial: 34
CT1ExN6	NONE	636.60	561.90	34	Trial: 34
CT1ExN6	NONE	636.70	556.10	35	Trial: 35
CT1ExN6	NONE	635.30	855.30	35	Trial: 35
CT1ExN6	NONE	654.50	594.00	35	Trial: 35
CT1ExN6	NONE	632.00	550.40	35	Trial: 35
CT1ExN6	NONE	651.50	547.70	36	Trial: 36
CT1ExN6	NONE	604.50	549.00	36	Trial: 36
CT1ExN6	NONE	628.50	552.90	36	Trial: 36
CT1ExN6	NONE	623.10	556.00	37	Trial: 37
CT1ExN6	NONE	653.80	554.50	37	Trial: 37
CT1ExN6	NONE	625.20	554.20	37	Trial: 37
CT1ExN6	NONE	624.30	628.90	38	Trial: 38
CT1ExN6	NONE	631.80	555.70	38	Trial: 38
CT1ExN6	NONE	664.90	629.80	38	Trial: 38
CT1ExN6	NONE	611.00	558.80	39	Trial: 39
CT1ExN6	NONE	625.00	560.60	39	Trial: 39
CT1ExN6	NONE	629.10	550.20	40	Trial: 40
CT1ExN6	NONE	897.30	541.30	41	Trial: 41
CT1ExN6	NONE	603.90	551.80	41	Trial: 41
CT1ExN6	NONE	629.80	557.30	41	Trial: 41
CT1ExN6	NONE	607.60	556.50	42	Trial: 42
CT1ExN6	NONE	624.80	559.50	42	Trial: 42
CT1ExN6	NONE	630.90	626.40	42	Trial: 42
CT1ExN6	NONE	667.10	565.80	43	Trial: 43
CT1ExN6	NONE	631.30	556.10	43	Trial: 43
CT1ExN6	NONE	652.90	554.90	44	Trial: 44
CT1ExN6	NONE	628.90	555.60	44	Trial: 44
CT1ExN6	NONE	632.70	567.60	44	Trial: 44
CT1ExN6	NONE	645.80	566.20	45	Trial: 45
CT1ExN6	NONE	627.20	563.70	45	Trial: 45
CT1ExN6	NONE	902.60	555.80	46	Trial: 46
CT1ExN6	NONE	606.90	563.90	46	Trial: 46
CT1ExN6	NONE	631.70	559.90	46	Trial: 46
CT1ExN6	NONE	633.10	568.30	46	Trial: 46
CT1ExN6	NONE	680.40	551.70	46	Trial: 46
CT1ExN6	NONE	560.70	766.60	47	Trial: 47
CT1ExN6	NONE	649.90	577.00	47	Trial: 47
CT1ExN6	AFTER	629.20	558.00	47	Trial: 47
CT1ExN6	BEFORE	630.00	593.50	47	Trial: 47
CT1ExN6	NONE	618.70	851.70	48	Trial: 48
CT1ExN6	NONE	646.70	615.70	48	Trial: 48
CT1ExN6	NONE	629.10	557.90	48	Trial: 48
CT1ExN6	NONE	625.30	881.30	48	Trial: 48
CT1ExN6	NONE	635.20	584.60	48	Trial: 48
CT1ExN6	NONE	614.40	559.30	49	Trial: 49
CT1ExN6	AFTER	628.30	560.50	49	Trial: 49
CT1ExN6	BEFORE	612.30	532.70	49	Trial: 49
CT1ExN6	NONE	642.70	549.00	49	Trial: 49
CT1ExN6	NONE	637.10	561.50	50	Trial: 50
CT1ExN6	NONE	625.90	556.60	50	Trial: 50
CT1ExN6	NONE	630.10	554.70	50	Trial: 50
CT1ExN6	AFTER	628.80	701.60	50	Trial: 50
CT1ExN6	BEFORE	625.30	980.10	50	Trial: 50
CT1ExN6	NONE	660.70	724.80	50	Trial: 50
CT1ExN6	NONE	647.10	646.40	50	Trial: 50
CT1ExN6	NONE	651.10	546.90	51	Trial: 51
CT1ExN6	NONE	625.70	556.70	51	Trial: 51
CT1ExN6	NONE	625.60	849.50	51	Trial: 51
CT1ExN6	NONE	626.20	584.70	51	Trial: 51
CT1ExN6	NONE	835.10	540.10	51	Trial: 51
CT1ExN6	NONE	653.00	563.10	52	Trial: 52
CT1ExN6	AFTER	631.50	563.60	52	Trial: 52
CT1ExN6	BEFORE	677.60	568.20	52	Trial: 52
CT1ExN6	NONE	635.70	556.80	52	Trial: 52
CT1ExN6	NONE	622.30	556.50	52	Trial: 52
CT1ExN6	NONE	617.00	570.90	53	Trial: 53
CT1ExN6	AFTER	635.70	567.30	53	Trial: 53
CT1ExN6	BEFORE	626.90	552.90	53	Trial: 53
CT1ExN6	NONE	681.10	549.50	53	Trial: 53
CT1ExN6	NONE	619.70	553.90	54	Trial: 54
CT1ExN6	NONE	661.50	557.10	54	Trial: 54
CT1ExN6	AFTER	634.20	549.80	54	Trial: 54
CT1ExN6	BEFORE	629.60	560.00	54	Trial: 54
CT1ExN6	NONE	639.80	551.20	54	Trial: 54
CT1ExN6	NONE	669.50	588.40	55	Trial: 55
CT1ExN6	NONE	664.30	561.90	55	Trial: 55
CT1ExN6	AFTER	633.60	556.40	55	Trial: 55
CT1ExN6	BEFORE	768.50	559.10	55	Trial: 55
CT1ExN6	NONE	651.70	568.90	56	Trial: 56
CT1ExN6	NONE	633.40	556.20	56	Trial: 56
CT1ExN6	NONE	631.10	543.40	56	Trial: 56
CT1ExN6	NONE	640.60	552.30	57	Trial: 57
CT1ExN6	NONE	634.10	550.20	57	Trial: 57
CT1ExN6	AFTER	634.10	550.20	58	Trial: 58
CT1ExN6	BEFORE	654.10	573.40	58	Trial: 58
CT1ExN6	NONE	629.00	546.30	58	Trial: 58
CT1ExN6	NONE	649.90	560.40	59	Trial: 59
CT1ExN6	NONE	658.80	558.80	59	Trial: 59
CT1ExN6	NONE	633.30	561.70	59	Trial: 59
CT1ExN6	NONE	629.40	603.40	59	Trial: 59
CT1ExN6	NONE	642.50	567.40	59	Trial: 59
CT1ExN6	NONE	623.50	569.90	60	Trial: 60
CT1ExN6	AFTER	635.10	552.90	60	Trial: 60
CT1ExN6	BEFORE	643.10	603.10	60	Trial: 60
CT1ExN6	NONE	648.40	543.30	60	Trial: 60
CT1ExN6	NONE	629.40	543.90	61	Trial: 61
CT1ExN6	NONE	637.40	555.90	61	Trial: 61
CT1ExN6	NONE	640.50	581.90	61	Trial: 61
CT1ExN6	NONE	620.20	550.70	62	Trial: 62
CT1ExN6	NONE	635.50	558.50	62	Trial: 62
CT1ExN6	NONE	640.20	585.30	62	Trial: 62
CT1ExN6	NONE	635.60	554.30	63	Trial: 63
CT1ExN6	NONE	646.10	557.90	63	Trial: 63
CT1ExN6	AFTER	635.10	563.80	63	Trial: 63
CT1ExN6	BEFORE	629.70	670.30	63	Trial: 63
CT1ExN6	NONE	642.40	565.90	63	Trial: 63
CT1ExN6	NONE	786.70	604.90	63	Trial: 63
CT1ExN6	NONE	632.50	563.70	64	Trial: 64
CT1ExN6	AFTER	644.90	572.20	64	Trial: 64
CT1ExN6	BEFORE	651.50	551.10	64	Trial: 64
CT1ExN6	NONE	633.10	565.90	64	Trial: 64
CT1ExN6	NONE	680.70	769.40	65	Trial: 65
CT1ExN6	NONE	666.10	606.00	65	Trial: 65
CT1ExN6	NONE	640.90	561.50	65	Trial: 65
CT1ExN6	NONE	634.90	603.70	65	Trial: 65
CT1ExN6	NONE	617.40	564.90	66	Trial: 66
CT1ExN6	AFTER	639.10	557.10	66	Trial: 66
